ID,x,y,label_3PCs_k11,label_10PCs_k11
cell_3805,12312.329,31451.072,10,0
cell_5046,5059.531,35643.086,1,0
cell_1640,13938.965,40352.758,1,0
cell_5747,2313.565,42966.215,1,0
cell_4638,5771.6016,44887.586,8,0
cell_4749,7449.3306,40283.914,1,0
cell_3531,8836.449,41604.867,1,0
cell_4611,6391.1113,44906.152,10,0
cell_363,20835.938,34320.67,10,0
cell_4577,7326.821,44109.01,10,0
cell_3403,11726.76,40259.062,8,0
cell_277,18359.928,36942.305,10,0
cell_3607,11938.154,37961.19,1,0
cell_5934,2907.6584,39918.098,8,8
cell_1757,15464.202,36642.785,8,8
cell_618,19810.97,29636.291,10,8
cell_7054,965.0909,42171.023,10,8
cell_4978,6926.7344,38221.543,10,8
cell_4692,8833.301,39745.32,8,0
cell_628,19514.852,27846.701,6,9
cell_3753,8729.601,36766.145,1,8
cell_455,19203.746,32043.186,8,8
cell_1746,15708.119,36501.645,8,8
cell_3645,11154.36,35766.617,1,8
cell_3529,8833.301,39745.32,8,0
cell_392,20232.748,32866.508,10,8
cell_5945,2647.8726,40427.082,1,8
cell_5056,4802.9585,39156.926,8,8
cell_5050,4916.968,39046.16,10,8
cell_2097,13379.413,34224.145,1,8
cell_1771,15246.045,34956.254,8,8
cell_2081,13623.206,34718.6,8,8
cell_476,18626.691,31771.041,10,8
cell_4901,8729.601,36766.145,1,8
cell_477,18596.947,32721.36,8,8
cell_1932,16940.496,31501.363,8,8
cell_3644,11175.674,36091.15,8,8
cell_6036,965.0909,42171.023,10,8
cell_666,18432.512,29978.168,8,9
cell_568,16940.496,31501.363,8,8
cell_3703,9906.496,37033.918,8,8
cell_532,17580.316,31815.006,8,8
cell_4813,6047.6772,40093.8,1,8
cell_426,19748.377,32840.074,1,8
cell_102,21640.877,34116.96,1,8
cell_5864,4421.745,38725.8,1,8
cell_3630,11564.915,37778.566,1,8
cell_7065,601.28656,41494.426,10,10
cell_548,17279.57,33456.285,1,8
cell_1699,16926.867,35885.555,1,8
cell_1848,13819.281,36951.01,1,8
cell_1773,15220.926,35610.406,1,8
cell_6755,309.92407,42984.91,10,8
cell_93,21788.023,33401.152,8,8
cell_4722,8076.725,39261.824,1,8
cell_126,21133.256,33024.08,10,8
cell_434,19565.822,32391.412,8,8
cell_1905,12697.698,36821.344,1,8
cell_1980,15881.0,34488.035,1,8
cell_5707,3176.9233,42657.89,10,0
cell_517,17796.918,33831.383,1,8
cell_5831,5094.427,41464.16,1,0
cell_4837,5612.2036,40309.0,1,0
cell_1865,13545.787,35890.34,1,8
cell_5915,3247.5352,40331.594,1,0
cell_6191,1479.7512,35453.23,1,8
cell_3623,11701.714,38170.13,10,8
cell_3571,12730.647,36619.56,1,0
cell_1968,16154.827,32920.902,1,8
cell_1727,16174.729,35527.117,1,0
cell_1880,13180.538,36650.58,1,8
cell_385,20351.9,33825.36,10,8
cell_4844,5431.604,39932.117,1,8
cell_3555,12985.27,37216.465,1,0
cell_3638,11375.182,38424.773,1,8
cell_456,19184.61,34093.734,1,0
cell_1830,14126.5625,36325.203,1,8
cell_338,16738.225,35890.547,10,8
cell_6043,768.8097,42966.344,1,0
cell_1822,14206.251,36711.58,1,0
cell_1780,15062.349,36375.715,10,6
cell_3667,10571.735,36734.38,1,8
cell_6758,189.5136,43893.793,10,0
cell_6079,4530.6006,38310.426,10,0
cell_1725,16201.283,36521.445,1,0
cell_1735,15955.253,36471.25,8,8
cell_479,18567.453,33907.383,10,8
cell_1854,13676.041,36210.176,10,8
cell_4864,4924.5786,42526.766,1,0
cell_1826,14195.727,35357.21,8,8
cell_404,20019.695,34236.492,1,8
cell_3687,10103.894,38115.016,1,8
cell_6018,1274.1987,42239.277,1,8
cell_1718,16359.818,35987.55,1,0
cell_3595,12242.734,37627.445,1,8
cell_5924,3100.6277,40415.3,1,8
cell_4959,7457.481,38423.47,1,8
cell_1839,13968.342,35959.434,1,8
cell_5770,1737.762,42749.652,1,8
cell_3443,10748.929,39719.215,1,8
cell_3444,10722.99,39565.848,1,8
cell_1754,15493.502,36876.055,1,8
cell_1872,13394.01,36254.707,1,8
cell_1889,13004.476,35587.285,1,8
cell_1766,15341.493,36403.37,8,8
cell_5903,3529.0498,42014.902,1,8
cell_291,17985.125,35699.707,1,0
cell_1812,14407.874,36131.06,1,8
cell_507,17960.26,34192.17,1,8
cell_466,18877.99,32864.848,1,8
cell_335,16926.867,35885.555,1,8
cell_409,19991.824,33536.266,8,8
cell_3617,11749.741,37689.49,1,0
cell_1686,17193.945,35933.17,1,8
cell_361,20873.975,32499.5,1,8
cell_3748,8829.266,37990.43,8,8
cell_3573,12696.475,36820.91,1,8
cell_4762,7071.8447,40335.207,1,0
cell_1857,13628.3,38020.867,10,8
cell_351,21133.256,33024.08,10,8
cell_1869,13456.5,36708.832,8,8
cell_5925,3047.991,41647.195,10,8
cell_441,19422.518,34339.3,10,8
cell_4829,5810.8643,40219.047,1,0
cell_347,21280.256,33347.24,10,8
cell_535,17496.451,34514.453,10,8
cell_3548,13180.538,36650.58,1,8
cell_1851,13752.798,36308.703,1,8
cell_90,21780.164,31807.342,10,8
cell_1809,14473.021,36332.055,10,8
cell_4810,6180.1265,41246.59,1,0
cell_538,17482.932,33704.055,1,8
cell_3460,10298.764,39520.977,1,0
cell_5913,3340.8752,41453.895,10,8
cell_5835,5005.6904,41932.24,1,0
cell_1792,14847.593,36431.473,1,8
cell_3603,11984.26,37469.508,1,0
cell_3614,11769.369,38336.54,1,8
cell_642,19153.576,30033.514,1,8
cell_1929,17011.65,34145.61,10,8
cell_1794,14808.711,35557.24,8,8
cell_4791,6614.954,40083.93,1,0
cell_5816,813.58105,42729.934,1,8
cell_412,19955.562,33757.418,10,8
cell_4761,7149.0957,38949.13,1,8
cell_7050,1045.6245,40471.695,8,8
cell_1702,16738.225,35890.547,10,8
cell_516,17792.25,34449.492,1,0
cell_4753,7391.8604,40083.766,1,0
cell_1704,16714.58,35044.25,1,8
cell_3598,12157.14,36425.06,1,0
cell_5203,6465.308,33344.594,1,8
cell_4896,8829.266,37990.43,8,8
cell_5906,3499.3684,41861.125,10,8
cell_4856,5094.427,41464.16,1,0
cell_3631,11560.481,37657.06,1,8
cell_565,17011.65,34145.61,10,8
cell_1913,17279.57,33456.285,1,8
cell_502,18112.156,33989.895,1,0
cell_1736,15894.314,36359.727,1,8
cell_322,17193.945,35933.17,1,8
cell_3715,9654.847,38994.28,1,8
cell_1833,14057.256,36132.996,1,8
cell_391,20240.115,33202.52,10,8
cell_4698,8719.597,39396.35,10,8
cell_1758,15460.237,36207.234,10,8
cell_5880,4049.8123,40684.3,1,8
cell_7044,1143.1511,40122.23,10,0
cell_461,18950.05,34502.13,10,8
cell_1887,12985.27,37216.465,1,0
cell_122,21227.729,33330.43,3,10
cell_4860,5005.6904,41932.24,1,0
cell_3557,13004.476,35587.285,1,8
cell_6032,1045.6245,40471.695,8,8
cell_4777,6867.892,39922.207,1,8
cell_292,18011.291,35407.863,1,0
cell_320,17220.246,34506.426,10,0
cell_5918,3156.0874,39216.914,8,8
cell_5693,3443.4397,42629.477,1,0
cell_6026,1143.1511,40122.23,10,0
cell_1903,12730.784,36619.55,1,0
cell_1810,14450.692,36263.53,10,8
cell_5936,2890.6624,42092.824,1,8
cell_4804,6295.162,39825.023,1,8
cell_7036,1274.1987,42239.277,1,8
cell_6014,1369.0638,41751.78,10,0
cell_4877,9313.814,38318.43,10,8
cell_1819,14311.674,37731.953,1,8
cell_4851,5276.096,40048.715,1,0
cell_1737,15939.753,36051.082,1,8
cell_5826,5276.096,40048.715,1,0
cell_6119,3337.5479,36797.395,1,0
cell_64,22456.734,32872.78,1,0
cell_5957,2408.343,41455.586,1,8
cell_136,20873.975,32499.5,1,8
cell_3442,10757.875,39416.07,1,8
cell_4715,8328.937,39376.867,1,8
cell_4742,7587.07,39665.887,1,0
cell_77,22131.656,32291.85,1,8
cell_518,17759.826,35194.87,10,0
cell_3710,9695.881,38311.805,1,8
cell_4958,7488.584,37908.91,8,8
cell_2058,14153.125,32060.377,3,8
cell_563,17072.16,33704.59,1,8
cell_377,20558.182,32152.953,10,8
cell_3549,13184.916,37501.453,10,0
cell_3636,11408.89,35594.05,10,8
cell_530,17587.908,31148.041,10,8
cell_2114,12918.137,34114.39,8,8
cell_651,18873.242,27956.906,10,8
cell_437,19531.95,33183.88,8,8
cell_386,20356.441,32773.062,10,8
cell_5971,2247.9055,40119.793,3,8
cell_639,19237.51,30887.326,10,8
cell_2064,13979.451,33442.145,8,8
cell_571,16830.4,32887.09,6,9
cell_3411,11560.732,39418.723,10,0
cell_1950,16518.17,33319.805,8,8
cell_5991,1891.133,40246.95,10,8
cell_3633,11521.937,35789.582,3,8
cell_5956,2418.6423,39968.316,10,8
cell_641,19212.637,28683.484,10,8
cell_709,17472.344,30104.223,3,8
cell_111,21558.691,32467.871,10,8
cell_2062,14053.871,33586.195,3,8
cell_537,17510.107,33827.676,1,8
cell_680,18129.898,30760.262,8,8
cell_3616,11764.738,36791.883,8,8
cell_390,20342.527,31320.742,10,8
cell_5871,4162.8325,38971.293,8,8
cell_549,17273.984,31362.523,1,8
cell_2024,15043.861,33704.68,1,8
cell_6031,1055.0924,40362.387,10,8
cell_536,17506.787,33054.56,10,8
cell_1775,15202.578,36418.383,1,8
cell_3619,11738.868,36514.49,1,8
cell_531,17569.701,32811.113,1,8
cell_4802,6310.9043,38766.773,1,8
cell_539,17470.998,34250.098,10,8
cell_2020,15120.655,34282.22,10,8
cell_1967,16177.19,33175.473,10,8
cell_4721,8089.21,39141.258,1,8
cell_1948,16506.186,31895.242,1,8
cell_528,17672.066,31422.486,1,8
cell_1933,16938.852,33509.45,1,8
cell_616,19821.562,29749.326,10,8
cell_1755,15485.787,35528.57,8,8
cell_3968,12826.852,30855.787,8,8
cell_2077,13652.633,31916.348,8,8
cell_2082,13594.255,35125.79,10,8
cell_5855,4577.43,38638.79,10,8
cell_2075,13692.389,34477.92,1,8
cell_3739,9039.417,37552.035,3,8
cell_397,20101.635,32485.03,1,8
cell_635,19305.062,31113.916,1,8
cell_4729,7977.1978,40503.773,1,8
cell_5978,2160.9612,40716.402,10,8
cell_1939,16680.342,32225.973,1,8
cell_1966,16219.03,33473.367,8,8
cell_648,18967.115,29037.2,10,8
cell_383,20445.201,32856.996,10,8
cell_5058,4724.514,38731.74,10,8
cell_609,20023.664,31169.186,8,8
cell_7063,679.8446,40363.42,10,8
cell_1955,16396.283,34222.316,1,8
cell_3591,12327.012,35543.406,1,8
cell_4795,6513.267,39314.1,8,8
cell_3594,12242.499,36262.086,10,8
cell_4935,8052.6904,37282.6,6,8
cell_4815,5999.4736,39160.36,6,8
cell_2021,15043.171,34347.81,10,8
cell_1781,15084.562,35435.117,10,8
cell_417,19883.86,32758.08,10,8
cell_2211,14999.669,28041.412,6,10
cell_1798,14665.875,34846.625,8,8
cell_416,19925.115,33258.71,1,8
cell_597,20346.754,30889.477,0,3
cell_148,20705.63,28669.756,3,10
cell_2023,15082.548,32333.469,10,8
cell_2088,13514.644,34998.91,8,8
cell_2025,14983.093,33866.844,8,8
cell_2162,16226.893,28297.713,8,8
cell_4716,8279.758,39697.617,10,8
cell_372,20671.494,32672.797,8,8
cell_1825,14202.6875,35583.07,10,8
cell_5942,2724.2485,40128.4,10,8
cell_2044,14538.268,33752.11,1,8
cell_3656,10908.835,37202.426,10,0
cell_2160,16355.189,28708.104,8,8
cell_1953,16379.762,33115.008,10,8
cell_3628,11584.335,37840.555,10,8
cell_5881,4018.6162,41657.094,10,8
cell_1837,14009.4,35389.797,10,8
cell_486,18407.516,32196.893,10,8
cell_5993,1861.1152,41099.086,8,8
cell_104,21576.97,32973.523,10,8
cell_2019,15104.111,34077.273,10,8
cell_463,18959.066,33334.285,1,8
cell_569,16938.852,33509.45,1,8
cell_658,18697.824,30765.209,6,10
cell_414,19909.3,32334.203,10,8
cell_515,17824.158,32584.033,10,8
cell_3601,12010.412,36292.582,1,8
cell_602,20120.209,30016.875,10,8
cell_7057,835.18506,40649.96,10,8
cell_4975,7097.83,38271.043,8,8
cell_67,22523.262,31853.016,1,8
cell_2099,13219.924,32994.855,3,10
cell_1749,15641.268,36323.773,10,8
cell_1945,16606.447,33665.69,10,8
cell_5979,2121.808,39996.0,10,8
cell_1954,16392.92,32364.328,8,8
cell_588,20626.47,29278.385,10,8
cell_3786,12635.886,34689.176,1,8
cell_4775,6900.828,38879.99,6,10
cell_3602,12003.719,36779.14,1,8
cell_584,20635.44,30771.557,9,9
cell_7092,53.33714,40620.598,10,8
cell_121,21274.201,31827.064,1,8
cell_653,18857.201,27507.93,6,10
cell_5834,5062.941,39050.887,8,0
cell_410,20016.959,33857.285,10,8
cell_4952,7637.355,38290.465,3,8
cell_7055,842.0371,40405.984,8,8
cell_367,20764.768,31947.76,1,8
cell_649,18944.51,29244.43,8,8
cell_523,17725.385,32037.947,3,7
cell_620,19733.09,30409.701,8,8
cell_5972,2267.6174,40062.02,10,10
cell_711,17317.598,30344.607,10,8
cell_2007,15330.121,31846.27,10,8
cell_1961,16272.749,32647.172,3,8
cell_2117,12837.703,32798.957,3,10
cell_2008,15315.982,32679.559,8,8
cell_5941,2735.14,40031.812,10,8
cell_605,20141.25,28439.438,8,8
cell_5902,3553.6875,40243.598,3,8
cell_2029,14869.205,32413.389,1,8
cell_2102,13165.623,33630.688,10,8
cell_1814,14387.382,36480.383,1,8
cell_625,19667.002,28553.576,10,8
cell_509,17949.422,31444.178,1,8
cell_1912,17285.94,32779.12,6,8
cell_5919,3137.4731,40694.066,1,8
cell_4962,7413.84,37692.715,10,8
cell_1991,15622.164,32892.57,3,8
cell_2275,13395.509,30064.94,1,8
cell_3493,9588.966,40260.406,3,10
cell_1777,15084.859,35877.523,10,6
cell_6073,4639.5337,38839.24,3,10
cell_3793,12590.827,33618.977,1,0
cell_713,17305.625,29702.47,8,8
cell_1712,16505.742,35296.387,10,10
cell_5882,3998.786,39961.527,1,8
cell_7081,198.60475,41006.746,8,8
cell_3575,12656.035,35669.59,1,8
cell_393,20202.803,31726.27,8,8
cell_3804,12331.66,32489.975,10,10
cell_1936,16825.588,33825.742,10,8
cell_5987,1996.8973,39827.055,1,8
cell_2014,15232.84,33216.098,8,8
cell_2091,13445.22,33602.22,10,8
cell_3654,10900.523,37347.598,8,8
cell_3566,12793.301,35666.26,10,8
cell_1999,15509.816,31790.271,3,8
cell_501,18125.084,31686.41,10,8
cell_657,18739.777,29724.943,10,8
cell_4996,6555.6665,38208.457,10,0
cell_5969,2279.5579,40766.48,1,8
cell_1902,12731.264,35351.68,8,8
cell_3558,12941.231,35560.28,10,8
cell_4717,8302.731,39839.195,10,8
cell_1947,16534.938,33006.14,10,8
cell_145,20676.047,32672.787,8,8
cell_748,19295.227,26693.541,1,0
cell_7079,235.1826,41691.645,3,8
cell_5002,6415.423,38391.715,1,8
cell_1982,15842.907,33969.91,1,8
cell_395,20105.062,32674.326,8,8
cell_3714,9647.248,37392.516,3,8
cell_489,18348.008,32948.39,1,8
cell_4951,7729.5103,36666.926,10,8
cell_3584,12502.118,35727.16,3,10
cell_567,16964.598,34395.74,1,8
cell_7086,151.005,42005.387,10,2
cell_5894,3687.7493,39065.395,10,8
cell_5140,7807.3364,33180.74,10,2
cell_2013,15218.7295,31644.533,1,8
cell_4789,6723.329,38887.992,1,8
cell_2072,13759.914,32271.77,10,8
cell_4880,9277.688,37875.977,3,8
cell_2115,12899.305,34565.586,6,10
cell_3698,9931.176,38374.277,1,8
cell_6045,679.8446,40363.42,10,8
cell_3730,9345.193,36742.37,10,8
cell_2251,13940.441,30360.635,8,10
cell_607,20081.006,29543.975,10,8
cell_346,21274.201,31827.064,1,8
cell_4968,7234.45,38489.586,10,8
cell_582,20705.63,28669.756,3,10
cell_360,20924.69,32116.926,1,8
cell_1817,14350.343,35395.145,1,8
cell_424,19747.463,31710.537,10,8
cell_1907,12664.691,35674.168,10,8
cell_5868,4240.5103,40415.01,10,8
cell_428,19700.549,33255.92,1,8
cell_5967,2289.7297,39917.527,10,8
cell_2070,13851.081,33676.47,10,8
cell_1740,15892.453,35609.57,10,8
cell_5847,4677.509,40177.098,3,10
cell_3719,9606.604,37633.168,6,10
cell_499,18112.803,32092.62,3,8
cell_7069,535.38934,41755.688,10,8
cell_1849,13757.597,35676.56,8,8
cell_7056,842.5032,41113.75,3,8
cell_5896,3661.196,40959.355,10,8
cell_3678,10341.313,36775.242,1,8
cell_492,18310.127,32424.145,6,8
cell_6001,1647.5194,41165.918,0,8
cell_691,17851.799,29312.068,10,8
cell_696,17736.523,30445.576,1,8
cell_86,21916.033,32047.902,10,8
cell_1992,15626.405,32696.23,3,10
cell_2036,14719.781,33356.51,1,8
cell_5998,1740.0614,41037.906,10,8
cell_3682,10236.781,36918.17,6,10
cell_1768,15283.607,35198.914,1,8
cell_4832,5729.7666,39393.895,10,8
cell_405,20025.135,31538.623,10,8
cell_1927,17072.16,33704.59,1,8
cell_527,17659.209,30647.82,3,10
cell_6039,835.18506,40649.96,10,8
cell_5859,4498.114,41053.363,0,0
cell_566,16972.28,31270.727,10,8
cell_3671,10457.5625,36595.633,6,8
cell_2116,12839.837,34229.082,10,8
cell_561,17181.473,32179.31,10,8
cell_1934,16889.799,32123.586,1,8
cell_4850,5273.0303,39599.934,1,8
cell_1788,14873.342,34717.266,1,8
cell_2049,14368.941,34733.254,1,8
cell_4894,8881.424,37495.727,8,8
cell_2002,15398.007,33521.383,1,8
cell_3778,12837.703,32798.957,3,10
cell_6028,1076.4635,41942.53,3,8
cell_573,16783.77,34536.613,10,8
cell_4974,7118.1274,37917.926,10,8
cell_4848,5361.668,40225.14,10,8
cell_5873,4147.341,39256.867,10,8
cell_6037,842.0371,40405.984,8,8
cell_430,19659.855,34079.957,1,8
cell_425,19750.111,32023.861,8,8
cell_686,17944.266,30811.91,3,8
cell_2031,14833.837,33915.76,8,8
cell_135,20924.69,32116.926,1,8
cell_570,16889.799,32123.586,1,8
cell_594,20419.346,29319.264,3,8
cell_5874,4150.2515,40793.402,1,8
cell_1898,12793.301,35666.26,10,8
cell_5866,4341.4097,39432.477,3,8
cell_5869,4273.749,39876.293,8,8
cell_5939,2784.8518,39966.062,10,8
cell_1951,16440.994,31410.291,10,8
cell_3585,12502.201,35308.516,1,8
cell_3717,9606.776,37998.547,10,8
cell_547,17285.94,32779.12,6,8
cell_2085,13577.648,33441.758,8,8
cell_3705,9843.008,36669.812,10,8
cell_1874,13300.029,36000.477,1,8
cell_2004,15371.96,31952.27,6,10
cell_1975,15953.196,32442.799,3,8
cell_1944,16637.455,31775.354,1,8
cell_3663,10714.577,36261.273,1,8
cell_3637,11393.328,36749.453,1,8
cell_5863,4425.7676,40160.453,10,8
cell_579,16683.914,32811.547,3,8
cell_473,18740.812,32981.234,6,10
cell_512,17929.521,31280.867,1,8
cell_1789,14888.727,35076.67,10,8
cell_5766,1825.6248,43119.996,10,8
cell_508,17960.195,31930.502,1,8
cell_3767,13064.033,34043.484,10,8
cell_2079,13635.295,33166.39,8,8
cell_4706,8671.207,39347.79,10,8
cell_636,19276.045,30325.645,3,10
cell_5862,4457.5903,39049.62,8,8
cell_2111,12923.478,34471.625,6,10
cell_519,17764.734,32360.46,10,8
cell_1917,17238.922,31674.633,0,3
cell_830,16843.373,26113.133,10,8
cell_533,17567.838,32161.574,10,8
cell_2032,14817.094,32811.195,6,8
cell_3775,12918.137,34114.39,8,8
cell_376,20579.258,33241.7,3,10
cell_575,16709.807,32238.938,1,8
cell_3681,10266.465,37412.445,10,8
cell_1922,17201.688,33350.617,10,8
cell_652,18865.557,31072.691,1,8
cell_6002,1598.9994,40686.54,1,8
cell_1873,13369.331,35586.773,10,8
cell_4730,7945.9336,40406.484,8,8
cell_4970,7208.8677,38381.91,10,8
cell_3711,9692.233,37250.4,1,8
cell_467,18848.727,33059.938,10,8
cell_464,18932.275,32035.379,10,8
cell_2086,13530.925,32305.959,1,8
cell_4841,5520.6167,39589.137,10,8
cell_540,17468.312,32589.186,10,8
cell_557,17201.688,33350.617,10,8
cell_6035,950.4925,41312.87,1,8
cell_381,20417.758,31885.217,10,8
cell_677,18186.227,30212.66,10,8
cell_1761,15403.488,34844.383,1,8
cell_68,22528.678,31615.906,1,8
cell_3746,8881.424,37495.727,8,8
cell_654,18837.277,30315.02,6,8
cell_1994,15541.902,32273.615,3,8
cell_147,20925.463,31206.646,3,8
cell_3592,12342.079,36320.418,10,8
cell_587,20625.514,31078.213,10,8
cell_5889,3854.7764,41893.543,1,8
cell_4879,9335.712,36746.176,3,8
cell_3777,12839.837,34229.082,10,8
cell_7085,158.56068,42262.24,10,8
cell_3718,9580.307,36767.832,10,8
cell_2199,15293.817,29561.34,10,8
cell_494,18233.451,33419.184,10,8
cell_3732,9277.688,37875.977,3,8
cell_4797,6492.616,38743.273,8,10
cell_785,18021.191,26491.014,3,10
cell_4918,8499.174,38061.023,10,8
cell_3542,13299.861,36000.45,1,8
cell_2037,14703.559,32535.91,6,8
cell_5914,3292.705,39914.168,1,8
cell_1894,12796.018,35864.777,8,8
cell_5953,2479.6492,39434.223,10,8
cell_2035,14739.479,32955.598,10,8
cell_273,18487.428,34771.39,10,0
cell_5858,4519.818,39391.086,1,8
cell_504,18022.787,33762.863,1,8
cell_7070,483.0237,40534.152,10,8
cell_5930,2996.8877,40656.562,3,10
cell_1959,16398.93,32712.156,1,8
cell_1935,16830.4,32887.09,6,9
cell_447,19348.742,32625.174,1,8
cell_3613,11846.656,37205.49,1,8
cell_4872,4677.509,40177.098,3,10
cell_3791,12612.963,34999.24,6,10
cell_448,19291.324,32361.105,8,8
cell_1733,15973.297,35171.023,1,8
cell_5955,2443.9534,40114.33,1,8
cell_5974,2225.8574,41853.42,1,8
cell_484,18433.732,31465.305,8,8
cell_6072,4661.8364,38983.348,1,8
cell_2205,15138.039,28942.082,0,3
cell_1957,16308.931,33661.004,3,8
cell_500,18127.756,34162.5,6,10
cell_2127,17299.268,29702.33,8,8
cell_2042,14615.903,33527.527,3,8
cell_1799,14641.845,35334.824,6,9
cell_757,18710.66,24721.176,1,8
cell_5984,2008.0778,40358.016,10,8
cell_4887,9039.417,37552.035,3,8
cell_5952,2472.4377,39835.13,1,8
cell_3789,12586.703,33387.23,10,0
cell_2059,14158.315,34965.527,8,8
cell_624,19670.16,30219.143,3,8
cell_4993,6673.0293,38535.09,1,8
cell_4840,5548.7803,39702.16,1,8
cell_4846,5379.895,38983.258,1,8
cell_1925,17181.473,32179.31,10,8
cell_524,17681.895,30769.213,10,8
cell_3958,12927.255,30668.885,1,8
cell_2092,13458.87,34669.305,1,8
cell_5854,4595.839,39814.29,10,8
cell_1871,13416.953,36588.844,10,8
cell_2034,14777.924,34059.555,6,8
cell_3708,9721.939,36767.35,6,0
cell_1836,14008.721,35296.973,10,10
cell_7053,950.4925,41312.87,1,8
cell_4835,5619.2485,38640.594,10,8
cell_1881,13184.916,37501.453,10,0
cell_5011,6088.2183,38231.844,1,8
cell_1958,16350.924,32173.896,10,8
cell_4966,7254.885,37399.17,1,8
cell_4936,8047.381,37172.79,3,10
cell_3760,13219.924,32994.855,3,10
cell_2106,13064.033,34043.484,10,8
cell_2065,13986.91,33053.082,10,8
cell_2331,16843.373,26113.133,10,8
cell_5895,3667.7588,39730.453,8,8
cell_5775,1686.393,43053.656,8,8
cell_3723,9472.891,37665.844,6,8
cell_485,18350.188,31421.457,8,8
cell_1779,15087.282,34902.84,10,10
cell_496,18194.332,34445.88,3,0
cell_1786,14906.428,34990.633,10,8
cell_5890,3769.5464,41896.44,10,8
cell_4798,6433.8423,39082.97,1,8
cell_5900,3558.5144,39556.598,1,8
cell_2055,14202.634,32569.572,10,8
cell_1890,12941.231,35560.28,10,8
cell_1723,16216.396,36081.938,1,8
cell_4816,6007.429,38866.953,1,8
cell_369,20739.865,32330.31,8,8
cell_110,21513.52,32080.244,10,8
cell_3712,9661.599,35986.598,10,8
cell_5004,6373.772,37589.68,3,8
cell_626,19615.6,28773.092,10,8
cell_3722,9523.549,36940.47,3,10
cell_144,20739.865,32330.31,8,8
cell_676,18195.13,30975.344,10,8
cell_471,18791.602,33271.895,1,8
cell_446,19354.006,31372.875,3,10
cell_1952,16462.225,33184.59,10,8
cell_562,17110.07,31128.883,1,8
cell_1985,15749.97,33795.15,10,8
cell_1787,14872.154,34981.867,1,8
cell_5887,3829.512,40693.02,8,8
cell_3647,11088.337,37580.883,10,8
cell_522,17693.943,33670.574,1,8
cell_7047,1069.3314,40684.426,1,8
cell_6038,842.5032,41113.75,3,8
cell_544,17337.0,31846.432,8,8
cell_1997,15514.014,33117.34,3,8
cell_2307,12774.225,30513.674,8,2
cell_1965,16259.485,32507.998,10,8
cell_4834,5657.1084,39962.47,10,8
cell_612,19876.654,29408.346,8,8
cell_3655,10902.019,36406.965,10,8
cell_3551,13139.711,34941.03,10,8
cell_2087,13481.698,33436.645,8,8
cell_118,21378.436,31461.055,1,8
cell_4767,7016.127,38659.105,8,0
cell_583,20642.928,29856.145,10,8
cell_738,20017.824,26267.17,6,0
cell_4714,8311.334,39015.24,10,8
cell_2120,12794.899,35101.61,10,8
cell_2000,15475.312,33020.18,10,8
cell_418,19853.979,33052.605,1,8
cell_1763,15363.6875,34664.19,10,8
cell_682,18080.145,28712.312,10,8
cell_600,20251.133,28839.943,10,8
cell_1995,15514.845,32783.547,3,8
cell_5825,5268.5435,39601.957,1,8
cell_3563,12841.652,34868.996,3,10
cell_1770,15262.824,35750.062,8,8
cell_3815,11946.17,34145.594,10,8
cell_5828,5214.445,39286.71,10,8
cell_2067,13947.932,34810.594,8,8
cell_472,18787.576,32688.156,1,8
cell_3582,12532.409,35412.79,3,10
cell_1943,16683.309,32811.246,3,8
cell_142,20764.768,31947.76,1,8
cell_435,19532.146,32793.105,1,8
cell_1983,15796.642,32735.959,1,8
cell_640,19244.281,29640.568,10,8
cell_615,19875.863,30386.598,8,8
cell_4781,6828.6626,39073.82,0,3
cell_4992,6691.937,38159.41,1,8
cell_1978,15903.518,32752.629,10,8
cell_4732,7865.2954,38746.176,10,8
cell_4941,7832.409,37741.562,1,8
cell_1960,16326.025,31653.58,8,8
cell_506,17993.055,32459.984,8,8
cell_710,17388.623,27097.219,10,8
cell_633,19407.668,30814.707,10,8
cell_2045,14524.104,33398.996,10,8
cell_541,17396.404,31485.428,1,8
cell_481,18516.451,33135.9,1,8
cell_4776,6893.2935,39384.47,10,8
cell_667,18444.451,30159.076,3,8
cell_4867,4867.937,39727.22,1,8
cell_490,18336.857,33620.86,1,8
cell_631,19429.463,30371.604,8,8
cell_3562,12796.018,35864.777,8,8
cell_610,19991.77,28846.588,0,8
cell_3763,13165.623,33630.688,10,8
cell_2053,14286.415,32865.11,6,8
cell_1801,14642.524,35773.723,10,8
cell_613,19893.215,28214.182,10,8
cell_445,19355.703,31867.652,6,10
cell_2193,15398.744,28096.979,10,8
cell_2056,14181.151,33876.75,10,8
cell_1824,14230.387,35674.484,10,8
cell_5912,3339.4998,41319.754,10,8
cell_514,17860.7,30669.709,10,8
cell_5842,4867.937,39727.22,1,8
cell_2274,13421.567,29542.07,10,8
cell_5995,1817.0863,40719.316,1,8
cell_4953,7658.81,39257.875,1,8
cell_681,18062.541,31031.834,10,8
cell_4778,6857.762,38800.766,10,0
cell_495,18191.393,32906.67,10,8
cell_4927,8278.455,37883.215,1,8
cell_552,17238.922,31674.633,0,3
cell_453,19231.404,33254.77,8,8
cell_4779,6850.0547,38616.65,1,8
cell_5003,6402.655,37303.617,8,0
cell_1784,15014.327,36089.36,3,10
cell_5921,3117.384,41211.934,10,8
cell_7046,1076.4635,41942.53,3,8
cell_3798,12464.289,32154.305,1,0
