barcode,mclust,x,y
cell_502,3,18112.156,33989.895
cell_1736,1,15894.314,36359.727
cell_322,1,17193.945,35933.17
cell_3715,1,9654.847,38994.28
cell_1833,1,14057.256,36132.996
cell_391,1,20240.115,33202.52
cell_4698,1,8719.597,39396.35
cell_1758,1,15460.237,36207.234
cell_5880,1,4049.8123,40684.3
cell_7044,1,1143.1511,40122.23
cell_461,3,18950.05,34502.13
cell_1887,10,12985.27,37216.465
cell_122,1,21227.729,33330.43
cell_4860,10,5005.6904,41932.24
cell_3557,1,13004.476,35587.285
cell_6032,1,1045.6245,40471.695
cell_4777,1,6867.892,39922.207
cell_292,3,18011.291,35407.863
cell_320,2,17220.246,34506.426
cell_5918,2,3156.0874,39216.914
cell_5693,10,3443.4397,42629.477
cell_6026,1,1143.1511,40122.23
cell_1903,10,12730.784,36619.55
cell_1810,1,14450.692,36263.53
cell_5936,2,2890.6624,42092.824
cell_4804,1,6295.162,39825.023
cell_7036,1,1274.1987,42239.277
cell_6014,10,1369.0638,41751.78
cell_4877,1,9313.814,38318.43
cell_1819,1,14311.674,37731.953
cell_4851,10,5276.096,40048.715
cell_1737,1,15939.753,36051.082
cell_5826,10,5276.096,40048.715
cell_6119,2,3337.5479,36797.395
cell_64,3,22456.734,32872.78
cell_5957,1,2408.343,41455.586
cell_136,1,20873.975,32499.5
cell_3442,1,10757.875,39416.07
cell_4715,1,8328.937,39376.867
cell_4742,3,7587.07,39665.887
cell_77,1,22131.656,32291.85
cell_518,3,17759.826,35194.87
cell_3710,1,9695.881,38311.805
cell_4958,1,7488.584,37908.91
cell_2058,1,14153.125,32060.377
cell_563,1,17072.16,33704.59
cell_377,1,20558.182,32152.953
cell_3549,2,13184.916,37501.453
cell_3636,1,11408.89,35594.05
cell_530,1,17587.908,31148.041
cell_2114,1,12918.137,34114.39
cell_651,1,18873.242,27956.906
cell_437,1,19531.95,33183.88
cell_386,1,20356.441,32773.062
cell_5971,1,2247.9055,40119.793
cell_639,1,19237.51,30887.326
cell_2064,1,13979.451,33442.145
cell_571,2,16830.4,32887.09
cell_3411,3,11560.732,39418.723
cell_1950,1,16518.17,33319.805
cell_5991,1,1891.133,40246.95
cell_3633,1,11521.937,35789.582
cell_5956,1,2418.6423,39968.316
cell_641,1,19212.637,28683.484
cell_709,1,17472.344,30104.223
cell_111,2,21558.691,32467.871
cell_2062,1,14053.871,33586.195
cell_537,1,17510.107,33827.676
cell_680,1,18129.898,30760.262
cell_3616,1,11764.738,36791.883
cell_390,1,20342.527,31320.742
cell_5871,1,4162.8325,38971.293
cell_549,1,17273.984,31362.523
cell_2024,1,15043.861,33704.68
cell_6031,1,1055.0924,40362.387
cell_536,1,17506.787,33054.56
cell_1775,1,15202.578,36418.383
cell_3619,1,11738.868,36514.49
cell_531,1,17569.701,32811.113
cell_4802,1,6310.9043,38766.773
cell_539,1,17470.998,34250.098
cell_2020,1,15120.655,34282.22
cell_1967,1,16177.19,33175.473
cell_4721,1,8089.21,39141.258
cell_1948,1,16506.186,31895.242
cell_528,1,17672.066,31422.486
cell_1933,1,16938.852,33509.45
cell_616,1,19821.562,29749.326
cell_1755,1,15485.787,35528.57
cell_3968,2,12826.852,30855.787
cell_2077,1,13652.633,31916.348
cell_2082,1,13594.255,35125.79
cell_5855,1,4577.43,38638.79
cell_2075,1,13692.389,34477.92
cell_3739,1,9039.417,37552.035
cell_397,1,20101.635,32485.03
cell_635,1,19305.062,31113.916
cell_4729,2,7977.1978,40503.773
cell_5978,1,2160.9612,40716.402
cell_1939,1,16680.342,32225.973
cell_1966,1,16219.03,33473.367
cell_648,1,18967.115,29037.2
cell_383,1,20445.201,32856.996
cell_5058,1,4724.514,38731.74
cell_609,1,20023.664,31169.186
cell_7063,1,679.8446,40363.42
cell_1955,1,16396.283,34222.316
cell_3591,1,12327.012,35543.406
cell_4795,1,6513.267,39314.1
cell_3594,1,12242.499,36262.086
cell_4935,1,8052.6904,37282.6
cell_4815,2,5999.4736,39160.36
cell_2021,1,15043.171,34347.81
cell_1781,1,15084.562,35435.117
cell_417,1,19883.86,32758.08
cell_2211,2,14999.669,28041.412
cell_1798,1,14665.875,34846.625
cell_416,1,19925.115,33258.71
cell_597,1,20346.754,30889.477
cell_148,1,20705.63,28669.756
cell_2023,1,15082.548,32333.469
cell_2088,1,13514.644,34998.91
cell_2025,1,14983.093,33866.844
cell_2162,1,16226.893,28297.713
cell_4716,2,8279.758,39697.617
cell_372,1,20671.494,32672.797
cell_1825,1,14202.6875,35583.07
cell_5942,1,2724.2485,40128.4
cell_2044,1,14538.268,33752.11
cell_3656,2,10908.835,37202.426
cell_2160,1,16355.189,28708.104
cell_1953,1,16379.762,33115.008
cell_3628,1,11584.335,37840.555
cell_5881,2,4018.6162,41657.094
cell_1837,1,14009.4,35389.797
cell_486,1,18407.516,32196.893
cell_5993,1,1861.1152,41099.086
cell_104,1,21576.97,32973.523
cell_2019,1,15104.111,34077.273
cell_463,1,18959.066,33334.285
cell_569,1,16938.852,33509.45
cell_658,2,18697.824,30765.209
cell_414,1,19909.3,32334.203
cell_515,1,17824.158,32584.033
cell_3601,1,12010.412,36292.582
cell_602,1,20120.209,30016.875
cell_7057,1,835.18506,40649.96
cell_4975,1,7097.83,38271.043
cell_67,1,22523.262,31853.016
cell_2099,1,13219.924,32994.855
cell_1749,1,15641.268,36323.773
cell_1945,1,16606.447,33665.69
cell_5979,1,2121.808,39996.0
cell_1954,1,16392.92,32364.328
cell_588,1,20626.47,29278.385
cell_3786,1,12635.886,34689.176
cell_4775,1,6900.828,38879.99
cell_3602,1,12003.719,36779.14
cell_584,2,20635.44,30771.557
cell_7092,1,53.33714,40620.598
cell_121,1,21274.201,31827.064
cell_653,2,18857.201,27507.93
cell_5834,1,5062.941,39050.887
cell_410,1,20016.959,33857.285
cell_4952,1,7637.355,38290.465
cell_7055,1,842.0371,40405.984
cell_367,1,20764.768,31947.76
cell_649,1,18944.51,29244.43
cell_523,1,17725.385,32037.947
cell_620,1,19733.09,30409.701
cell_5972,1,2267.6174,40062.02
cell_711,1,17317.598,30344.607
cell_2007,2,15330.121,31846.27
cell_1961,1,16272.749,32647.172
cell_2117,2,12837.703,32798.957
cell_2008,1,15315.982,32679.559
cell_5941,1,2735.14,40031.812
cell_605,1,20141.25,28439.438
cell_5902,1,3553.6875,40243.598
cell_2029,1,14869.205,32413.389
cell_2102,1,13165.623,33630.688
cell_1814,1,14387.382,36480.383
cell_625,1,19667.002,28553.576
cell_509,1,17949.422,31444.178
cell_1912,2,17285.94,32779.12
cell_5919,1,3137.4731,40694.066
cell_4962,1,7413.84,37692.715
cell_1991,1,15622.164,32892.57
cell_2275,2,13395.509,30064.94
cell_3493,3,9588.966,40260.406
cell_1777,4,15084.859,35877.523
cell_6073,1,4639.5337,38839.24
cell_3793,2,12590.827,33618.977
cell_713,1,17305.625,29702.47
cell_1712,2,16505.742,35296.387
cell_5882,1,3998.786,39961.527
cell_7081,2,198.60475,41006.746
cell_3575,1,12656.035,35669.59
cell_393,1,20202.803,31726.27
cell_3804,2,12331.66,32489.975
cell_1936,1,16825.588,33825.742
cell_5987,1,1996.8973,39827.055
cell_2014,1,15232.84,33216.098
cell_2091,1,13445.22,33602.22
cell_3654,2,10900.523,37347.598
cell_3566,1,12793.301,35666.26
cell_1999,2,15509.816,31790.271
cell_501,1,18125.084,31686.41
cell_657,1,18739.777,29724.943
cell_4996,1,6555.6665,38208.457
cell_5969,1,2279.5579,40766.48
cell_1902,1,12731.264,35351.68
cell_3558,1,12941.231,35560.28
cell_4717,2,8302.731,39839.195
cell_1947,1,16534.938,33006.14
cell_145,1,20676.047,32672.787
cell_748,2,19295.227,26693.541
cell_7079,1,235.1826,41691.645
cell_5002,1,6415.423,38391.715
cell_1982,1,15842.907,33969.91
cell_395,1,20105.062,32674.326
cell_3714,1,9647.248,37392.516
cell_489,1,18348.008,32948.39
cell_4951,2,7729.5103,36666.926
cell_3584,2,12502.118,35727.16
cell_567,1,16964.598,34395.74
cell_7086,1,151.005,42005.387
cell_5894,1,3687.7493,39065.395
cell_5140,2,7807.3364,33180.74
cell_2013,1,15218.7295,31644.533
cell_4789,1,6723.329,38887.992
cell_2072,1,13759.914,32271.77
cell_4880,1,9277.688,37875.977
cell_2115,2,12899.305,34565.586
cell_3698,1,9931.176,38374.277
cell_6045,1,679.8446,40363.42
cell_3730,1,9345.193,36742.37
cell_2251,2,13940.441,30360.635
cell_607,1,20081.006,29543.975
cell_346,1,21274.201,31827.064
cell_4968,1,7234.45,38489.586
cell_582,1,20705.63,28669.756
cell_360,1,20924.69,32116.926
cell_1817,1,14350.343,35395.145
cell_424,1,19747.463,31710.537
cell_1907,1,12664.691,35674.168
cell_5868,1,4240.5103,40415.01
cell_428,1,19700.549,33255.92
cell_5967,1,2289.7297,39917.527
cell_2070,1,13851.081,33676.47
cell_1740,1,15892.453,35609.57
cell_5847,2,4677.509,40177.098
cell_3719,2,9606.604,37633.168
cell_499,1,18112.803,32092.62
cell_7069,1,535.38934,41755.688
cell_1849,1,13757.597,35676.56
cell_7056,1,842.5032,41113.75
cell_5896,1,3661.196,40959.355
cell_3678,1,10341.313,36775.242
cell_492,2,18310.127,32424.145
cell_6001,4,1647.5194,41165.918
cell_691,1,17851.799,29312.068
cell_696,1,17736.523,30445.576
cell_86,1,21916.033,32047.902
cell_1992,1,15626.405,32696.23
cell_2036,1,14719.781,33356.51
cell_5998,1,1740.0614,41037.906
cell_3682,1,10236.781,36918.17
cell_1768,1,15283.607,35198.914
cell_4832,1,5729.7666,39393.895
cell_405,1,20025.135,31538.623
cell_1927,1,17072.16,33704.59
cell_527,1,17659.209,30647.82
cell_6039,1,835.18506,40649.96
cell_5859,4,4498.114,41053.363
cell_566,1,16972.28,31270.727
cell_3671,2,10457.5625,36595.633
cell_2116,1,12839.837,34229.082
cell_561,1,17181.473,32179.31
cell_1934,1,16889.799,32123.586
cell_4850,1,5273.0303,39599.934
cell_1788,1,14873.342,34717.266
cell_2049,1,14368.941,34733.254
cell_4894,1,8881.424,37495.727
cell_2002,1,15398.007,33521.383
cell_3778,2,12837.703,32798.957
cell_6028,1,1076.4635,41942.53
cell_573,1,16783.77,34536.613
cell_4974,2,7118.1274,37917.926
cell_4848,2,5361.668,40225.14
cell_5873,1,4147.341,39256.867
cell_6037,1,842.0371,40405.984
cell_430,1,19659.855,34079.957
cell_425,1,19750.111,32023.861
cell_686,1,17944.266,30811.91
cell_2031,1,14833.837,33915.76
cell_135,1,20924.69,32116.926
cell_570,1,16889.799,32123.586
cell_594,1,20419.346,29319.264
cell_5874,1,4150.2515,40793.402
cell_1898,1,12793.301,35666.26
cell_5866,1,4341.4097,39432.477
cell_5869,1,4273.749,39876.293
cell_5939,1,2784.8518,39966.062
cell_1951,1,16440.994,31410.291
cell_3585,1,12502.201,35308.516
cell_3717,1,9606.776,37998.547
cell_547,2,17285.94,32779.12
cell_2085,1,13577.648,33441.758
cell_3705,1,9843.008,36669.812
cell_1874,1,13300.029,36000.477
cell_2004,1,15371.96,31952.27
cell_1975,1,15953.196,32442.799
cell_1944,1,16637.455,31775.354
cell_3663,1,10714.577,36261.273
cell_3637,2,11393.328,36749.453
cell_5863,1,4425.7676,40160.453
cell_579,1,16683.914,32811.547
cell_473,1,18740.812,32981.234
cell_512,1,17929.521,31280.867
cell_1789,1,14888.727,35076.67
cell_5766,2,1825.6248,43119.996
cell_508,1,17960.195,31930.502
cell_3767,1,13064.033,34043.484
cell_2079,1,13635.295,33166.39
cell_4706,1,8671.207,39347.79
cell_636,2,19276.045,30325.645
cell_5862,1,4457.5903,39049.62
cell_2111,2,12923.478,34471.625
cell_519,1,17764.734,32360.46
cell_1917,4,17238.922,31674.633
cell_830,2,16843.373,26113.133
cell_533,1,17567.838,32161.574
cell_2032,1,14817.094,32811.195
cell_3775,1,12918.137,34114.39
cell_376,2,20579.258,33241.7
cell_575,1,16709.807,32238.938
cell_3681,1,10266.465,37412.445
cell_1922,1,17201.688,33350.617
cell_652,1,18865.557,31072.691
cell_6002,1,1598.9994,40686.54
cell_1873,1,13369.331,35586.773
cell_4730,2,7945.9336,40406.484
cell_4970,1,7208.8677,38381.91
cell_3711,1,9692.233,37250.4
cell_467,1,18848.727,33059.938
cell_464,1,18932.275,32035.379
cell_2086,1,13530.925,32305.959
cell_4841,1,5520.6167,39589.137
cell_540,1,17468.312,32589.186
cell_557,1,17201.688,33350.617
cell_6035,1,950.4925,41312.87
cell_381,1,20417.758,31885.217
cell_677,1,18186.227,30212.66
cell_1761,1,15403.488,34844.383
cell_68,1,22528.678,31615.906
cell_3746,1,8881.424,37495.727
cell_654,1,18837.277,30315.02
cell_1994,1,15541.902,32273.615
cell_147,1,20925.463,31206.646
cell_3592,1,12342.079,36320.418
cell_587,1,20625.514,31078.213
cell_5889,1,3854.7764,41893.543
cell_4879,1,9335.712,36746.176
cell_3777,1,12839.837,34229.082
cell_7085,1,158.56068,42262.24
cell_3718,1,9580.307,36767.832
cell_2199,1,15293.817,29561.34
cell_494,1,18233.451,33419.184
cell_3732,1,9277.688,37875.977
cell_4797,2,6492.616,38743.273
cell_785,2,18021.191,26491.014
cell_4918,1,8499.174,38061.023
cell_3542,1,13299.861,36000.45
cell_2037,1,14703.559,32535.91
cell_5914,1,3292.705,39914.168
cell_1894,1,12796.018,35864.777
cell_5953,1,2479.6492,39434.223
cell_2035,1,14739.479,32955.598
cell_273,2,18487.428,34771.39
cell_5858,1,4519.818,39391.086
cell_504,1,18022.787,33762.863
cell_7070,1,483.0237,40534.152
cell_5930,1,2996.8877,40656.562
cell_1959,1,16398.93,32712.156
cell_1935,2,16830.4,32887.09
cell_447,1,19348.742,32625.174
cell_3613,2,11846.656,37205.49
cell_4872,2,4677.509,40177.098
cell_3791,2,12612.963,34999.24
cell_448,1,19291.324,32361.105
cell_1733,1,15973.297,35171.023
cell_5955,2,2443.9534,40114.33
cell_5974,1,2225.8574,41853.42
cell_484,1,18433.732,31465.305
cell_6072,1,4661.8364,38983.348
cell_2205,4,15138.039,28942.082
cell_1957,7,16308.931,33661.004
cell_500,1,18127.756,34162.5
cell_2127,1,17299.268,29702.33
cell_2042,1,14615.903,33527.527
cell_1799,2,14641.845,35334.824
cell_757,1,18710.66,24721.176
cell_5984,1,2008.0778,40358.016
cell_4887,1,9039.417,37552.035
cell_5952,2,2472.4377,39835.13
cell_3789,2,12586.703,33387.23
cell_2059,1,14158.315,34965.527
cell_624,1,19670.16,30219.143
cell_4993,1,6673.0293,38535.09
cell_4840,1,5548.7803,39702.16
cell_4846,1,5379.895,38983.258
cell_1925,1,17181.473,32179.31
cell_524,1,17681.895,30769.213
cell_3958,7,12927.255,30668.885
cell_2092,1,13458.87,34669.305
cell_5854,1,4595.839,39814.29
cell_1871,1,13416.953,36588.844
cell_2034,1,14777.924,34059.555
cell_3708,1,9721.939,36767.35
cell_1836,1,14008.721,35296.973
cell_7053,1,950.4925,41312.87
cell_4835,1,5619.2485,38640.594
cell_1881,2,13184.916,37501.453
cell_5011,1,6088.2183,38231.844
cell_1958,1,16350.924,32173.896
cell_4966,1,7254.885,37399.17
cell_4936,1,8047.381,37172.79
cell_3760,1,13219.924,32994.855
cell_2106,1,13064.033,34043.484
cell_2065,1,13986.91,33053.082
cell_2331,2,16843.373,26113.133
cell_5895,1,3667.7588,39730.453
cell_5775,1,1686.393,43053.656
cell_3723,2,9472.891,37665.844
cell_485,1,18350.188,31421.457
cell_1779,1,15087.282,34902.84
cell_496,2,18194.332,34445.88
cell_1786,1,14906.428,34990.633
cell_5890,1,3769.5464,41896.44
cell_4798,1,6433.8423,39082.97
cell_5900,1,3558.5144,39556.598
cell_2055,1,14202.634,32569.572
cell_1890,1,12941.231,35560.28
cell_1723,1,16216.396,36081.938
cell_4816,1,6007.429,38866.953
cell_369,1,20739.865,32330.31
cell_110,1,21513.52,32080.244
cell_3712,2,9661.599,35986.598
cell_5004,2,6373.772,37589.68
cell_626,1,19615.6,28773.092
cell_3722,1,9523.549,36940.47
cell_144,1,20739.865,32330.31
cell_676,1,18195.13,30975.344
cell_471,1,18791.602,33271.895
cell_446,1,19354.006,31372.875
cell_1952,1,16462.225,33184.59
cell_562,1,17110.07,31128.883
cell_1985,1,15749.97,33795.15
cell_1787,1,14872.154,34981.867
cell_5887,1,3829.512,40693.02
cell_3647,1,11088.337,37580.883
cell_522,1,17693.943,33670.574
cell_7047,1,1069.3314,40684.426
cell_6038,1,842.5032,41113.75
cell_544,2,17337.0,31846.432
cell_1997,1,15514.014,33117.34
cell_2307,2,12774.225,30513.674
cell_1965,1,16259.485,32507.998
cell_4834,1,5657.1084,39962.47
cell_612,1,19876.654,29408.346
cell_3655,1,10902.019,36406.965
cell_3551,1,13139.711,34941.03
cell_2087,1,13481.698,33436.645
cell_118,1,21378.436,31461.055
cell_4767,2,7016.127,38659.105
cell_583,1,20642.928,29856.145
cell_738,2,20017.824,26267.17
cell_4714,2,8311.334,39015.24
cell_2120,1,12794.899,35101.61
cell_2000,1,15475.312,33020.18
cell_418,1,19853.979,33052.605
cell_1763,1,15363.6875,34664.19
cell_682,1,18080.145,28712.312
cell_600,1,20251.133,28839.943
cell_1995,1,15514.845,32783.547
cell_5825,1,5268.5435,39601.957
cell_3563,1,12841.652,34868.996
cell_1770,1,15262.824,35750.062
cell_3815,1,11946.17,34145.594
cell_5828,1,5214.445,39286.71
cell_2067,2,13947.932,34810.594
cell_472,1,18787.576,32688.156
cell_3582,1,12532.409,35412.79
cell_1943,1,16683.309,32811.246
cell_142,1,20764.768,31947.76
cell_435,1,19532.146,32793.105
cell_1983,1,15796.642,32735.959
cell_640,1,19244.281,29640.568
cell_615,1,19875.863,30386.598
cell_4781,4,6828.6626,39073.82
cell_4992,1,6691.937,38159.41
cell_1978,1,15903.518,32752.629
cell_4732,1,7865.2954,38746.176
cell_4941,1,7832.409,37741.562
cell_1960,1,16326.025,31653.58
cell_506,1,17993.055,32459.984
cell_710,1,17388.623,27097.219
cell_633,1,19407.668,30814.707
cell_2045,1,14524.104,33398.996
cell_541,1,17396.404,31485.428
cell_481,1,18516.451,33135.9
cell_4776,2,6893.2935,39384.47
cell_667,1,18444.451,30159.076
cell_4867,1,4867.937,39727.22
cell_490,1,18336.857,33620.86
cell_631,1,19429.463,30371.604
cell_3562,1,12796.018,35864.777
cell_610,2,19991.77,28846.588
cell_3763,1,13165.623,33630.688
cell_2053,1,14286.415,32865.11
cell_1801,1,14642.524,35773.723
cell_613,1,19893.215,28214.182
cell_445,2,19355.703,31867.652
cell_2193,1,15398.744,28096.979
cell_2056,1,14181.151,33876.75
cell_1824,1,14230.387,35674.484
cell_5912,2,3339.4998,41319.754
cell_514,1,17860.7,30669.709
cell_5842,1,4867.937,39727.22
cell_2274,2,13421.567,29542.07
cell_5995,1,1817.0863,40719.316
cell_4953,1,7658.81,39257.875
cell_681,1,18062.541,31031.834
cell_4778,1,6857.762,38800.766
cell_495,1,18191.393,32906.67
cell_4927,1,8278.455,37883.215
cell_552,4,17238.922,31674.633
cell_453,1,19231.404,33254.77
cell_4779,1,6850.0547,38616.65
cell_5003,2,6402.655,37303.617
cell_1784,2,15014.327,36089.36
cell_5921,1,3117.384,41211.934
cell_7046,1,1076.4635,41942.53
cell_3798,2,12464.289,32154.305
cell_6029,1,1069.3314,40684.426
cell_598,1,20314.787,27724.844
cell_388,1,20344.395,31588.627
cell_1989,1,15641.659,33751.457
cell_3686,1,10129.149,37579.047
cell_2094,2,13383.245,33309.28
cell_451,1,19289.828,31413.85
cell_593,1,20442.803,29877.072
cell_3704,1,9890.382,37188.156
cell_3646,1,11157.843,37044.734
cell_4902,4,8718.696,37634.055
cell_1728,2,16123.779,35919.04
cell_5949,1,2530.9297,40922.71
cell_2043,2,14589.798,32663.46
cell_669,1,18340.658,31230.459
cell_745,2,19518.127,26638.738
cell_1986,1,15678.809,32522.834
cell_2069,1,13880.993,33769.66
cell_526,1,17639.283,33183.027
cell_659,1,18625.645,30378.475
cell_7049,1,1055.0924,40362.387
cell_5014,1,6027.738,38422.812
cell_1762,1,15371.764,35909.035
cell_6265,6,4503.5947,31977.617
cell_2155,2,16482.582,26990.826
cell_820,2,17140.87,25588.752
cell_5017,2,6013.385,37831.883
cell_6145,2,2685.7483,34852.812
cell_6144,2,2689.3027,38291.29
cell_5273,2,4878.182,34022.457
cell_3588,2,12404.025,34765.18
cell_6057,2,5031.9214,35337.605
cell_5087,2,8797.118,33607.7
cell_5235,10,5726.5527,33421.72
cell_2387,2,15735.328,24401.31
cell_5009,10,6153.155,37996.63
cell_3980,2,12654.545,29890.947
cell_2256,10,13829.313,27433.6
cell_6276,2,4289.672,33934.113
cell_2134,2,17012.602,29217.518
cell_5049,2,4959.884,34728.254
cell_5066,10,9223.419,31953.49
cell_3811,2,12056.575,33706.043
cell_7335,10,1177.1237,37018.613
cell_6269,2,4441.7593,34908.465
cell_5225,2,5943.018,32066.627
cell_6277,2,4260.6387,34032.754
cell_2321,2,17140.87,25588.752
cell_3953,2,13069.617,29288.451
cell_3871,2,10400.025,31725.809
cell_7652,2,585.78644,34033.785
cell_6359,2,2378.4946,33573.965
cell_5254,10,5248.637,32103.357
cell_6423,2,1065.901,34085.184
cell_4964,2,7377.0786,36813.65
cell_2090,2,13485.529,31693.496
cell_7072,2,444.89435,39903.24
cell_5041,2,5168.86,34794.25
cell_5229,2,5916.8706,33460.145
cell_810,2,17388.152,25246.69
cell_3812,2,12026.271,31871.348
cell_6215,2,828.80164,38354.203
cell_6074,4,4632.78,35942.68
cell_6115,2,3509.6086,37056.617
cell_7633,2,1065.901,34085.184
cell_2234,2,14351.118,28350.64
cell_2231,2,14407.152,28586.17
cell_3701,2,9932.204,35551.93
cell_5125,2,8106.951,31560.031
cell_673,2,18270.896,27583.71
cell_4079,2,10494.413,30041.047
cell_6089,2,4256.759,36732.176
cell_5517,2,6275.818,25244.576
cell_5409,2,6195.3745,30436.238
cell_2190,2,15443.343,27151.154
cell_4128,2,9580.402,31067.71
cell_3813,2,12038.994,33286.027
cell_6149,2,2580.831,36427.9
cell_2405,10,15503.669,25439.178
cell_1823,2,14190.133,36623.496
cell_894,2,17998.729,22228.338
cell_6152,2,2569.4727,35042.504
cell_2498,2,13591.99,26567.129
cell_6447,2,4925.864,29597.809
cell_5210,10,6296.247,33008.33
cell_6335,10,2776.7456,33701.473
cell_5242,2,5539.122,33212.79
cell_6052,2,5142.747,37287.5
cell_6062,2,4901.981,36417.848
cell_2501,2,13535.063,25174.844
cell_5509,2,6653.5933,24893.572
cell_3850,2,10933.1045,32832.543
cell_5149,2,7670.354,33573.668
cell_6243,2,4878.182,34022.457
cell_4994,2,6585.478,36351.973
cell_5052,2,4901.981,36417.848
cell_3818,2,11854.226,33365.496
cell_3709,2,9717.629,34951.53
cell_6121,2,3220.1553,35296.42
cell_7034,10,1333.095,39364.48
cell_3983,2,12548.449,30156.521
cell_3756,3,8651.417,35474.625
cell_6194,10,1398.7684,35898.234
cell_6297,2,3653.8816,34743.152
cell_4924,3,8355.995,35181.89
cell_7359,2,577.2342,37184.242
cell_4116,6,9812.718,30343.867
cell_3917,10,9223.419,31953.49
cell_2239,2,14198.4375,28513.508
cell_7333,10,1192.1948,37170.223
cell_3861,3,10611.4,33855.76
cell_720,2,17012.602,29217.518
cell_956,2,20593.91,17907.316
cell_7347,2,828.80164,38354.203
cell_5474,2,8300.921,23917.463
cell_4353,2,10269.223,21454.39
cell_5883,2,3974.6523,38642.176
cell_3900,2,9640.854,34560.773
cell_4114,2,9866.856,29964.338
cell_5435,2,4925.864,29597.809
cell_7369,2,192.54295,34961.984
cell_5192,2,6716.3735,34780.035
cell_6114,10,3500.3135,35686.824
cell_4820,2,5974.8145,41407.8
cell_5207,2,6403.5454,31677.604
cell_5117,2,8268.826,33481.734
cell_6173,2,1870.2313,38448.14
cell_5042,2,5142.747,37287.5
cell_4272,2,9148.926,22572.197
cell_4105,2,9980.409,29768.262
cell_3884,2,10096.027,32054.697
cell_3889,10,10027.996,31402.38
cell_5008,2,6227.9746,36996.63
cell_3845,2,11028.893,31890.166
cell_4905,2,8645.147,35477.438
cell_6358,2,2388.326,33686.82
cell_3939,2,8782.395,32348.89
cell_2287,2,13069.617,29288.451
cell_6192,10,1396.3977,35490.43
cell_6178,2,1807.9592,35600.074
cell_6203,10,1177.1237,37018.613
cell_6163,2,2130.0884,37611.156
cell_3879,2,10255.884,34553.027
cell_4077,10,10511.24,29494.787
cell_4000,2,12184.145,30217.803
cell_2322,2,17133.941,25124.756
cell_6281,2,4226.254,34821.977
cell_786,2,17960.82,26507.727
cell_3894,2,9811.645,32669.223
cell_6123,10,3181.1316,35848.305
cell_5183,2,6898.9517,32892.508
cell_6155,2,2540.8015,36138.477
cell_5088,2,8782.395,32348.89
cell_6061,2,4942.104,37478.69
cell_6291,2,3873.2026,34627.766
cell_6095,2,4058.86,37700.227
cell_6137,10,2812.3647,35831.39
cell_5022,2,5859.7383,37559.67
cell_3892,2,9863.341,31832.082
cell_2151,2,16492.498,27118.39
cell_4019,2,11624.955,28404.355
cell_6093,2,4120.7324,35552.043
cell_5160,10,7426.4443,33793.9
cell_3855,2,10813.691,33735.363
cell_7344,2,850.3767,34780.875
cell_5116,2,8274.558,32499.627
cell_5568,2,8664.656,23036.57
cell_3846,10,11029.76,33407.277
cell_5347,2,7856.2188,29673.648
cell_3938,2,8797.118,33607.7
cell_5114,7,8343.779,32118.893
cell_2192,2,15404.668,27547.025
cell_2265,9,13610.9375,30212.947
cell_2271,2,13410.395,27598.268
cell_3841,10,11164.8,32181.13
cell_6016,10,1335.0021,39363.28
cell_864,10,18722.043,21527.816
cell_6201,10,1192.1948,37170.223
cell_4420,2,13215.132,12632.331
cell_5051,2,4942.104,37478.69
cell_3852,10,10835.846,30750.297
cell_6025,2,1191.2126,38917.574
cell_3837,2,11359.293,30627.0
cell_3833,9,11524.77,33650.656
cell_7354,10,621.40796,35736.777
cell_7375,2,134.4712,36561.664
cell_5209,2,6355.685,33593.72
cell_3840,2,11262.478,31293.934
cell_6112,2,3577.257,36779.766
cell_3832,2,11543.214,30670.229
cell_6278,10,4308.359,33747.414
cell_3930,2,8947.764,31441.877
cell_821,2,17133.941,25124.756
cell_5162,2,7431.5713,33037.316
cell_2325,6,17014.195,23585.896
cell_2400,6,15562.944,24598.443
cell_2573,6,16562.836,22183.586
cell_4008,6,11923.073,28810.12
cell_4028,6,11407.189,29033.957
cell_7381,6,34.45973,34875.613
cell_2367,2,16154.956,23822.703
cell_5188,6,6903.2314,31036.264
cell_6239,6,4927.7485,34235.453
cell_4112,6,9843.265,29262.828
cell_4154,2,8887.397,30811.559
cell_4090,6,10340.66,28608.697
cell_3985,10,12458.716,29769.709
cell_6417,10,1186.4011,34510.3
cell_2429,10,14998.055,25304.055
cell_2583,6,16259.301,22959.133
cell_6271,6,4384.7124,34190.402
cell_120,2,21355.176,33028.395
cell_6292,6,3850.1729,33962.85
cell_2301,6,12811.8955,26600.785
cell_4169,2,13157.972,26455.256
cell_2446,6,14634.426,24681.797
cell_4130,6,9531.807,29323.986
cell_898,6,17877.86,20328.148
cell_5245,6,5488.603,33616.02
cell_6316,6,3268.8997,31920.283
cell_2572,2,16600.9,21093.797
cell_4097,6,10147.499,30881.023
cell_911,4,17490.32,22950.855
cell_3994,2,12358.74,27641.81
cell_849,2,19982.209,18876.02
cell_4106,6,9950.36,29376.918
cell_5170,6,7273.1055,32123.29
cell_2346,6,16535.682,23300.79
cell_4015,6,11706.613,29866.893
cell_2401,6,15546.249,23334.16
cell_7362,6,400.46323,35039.742
cell_4091,6,10269.568,28955.285
cell_6246,6,4832.947,32753.602
cell_928,6,17087.156,21597.074
