x,y,barcode,STAMarker_label,true_label
59.682114,35137.133,cell_7380,8,Layer 6
16303.808,26456.566,cell_2361,5,Layer 6
5040.6587,32128.033,cell_5265,5,Layer 6
14366.51,25991.598,cell_2459,7,Layer 6
13409.326,28172.695,cell_2272,5,Layer 6
7331.026,33179.7,cell_5167,8,Layer 6
16789.012,24229.975,cell_2336,8,Layer 6
16019.22,25305.234,cell_2374,1,Layer 6
6703.579,30025.13,cell_5385,8,Layer 6
18480.979,20840.219,cell_876,1,Layer 6
1103.9482,34305.6,cell_6421,10,Layer 6
4832.947,32753.602,cell_5276,8,Layer 6
12573.458,26437.473,cell_4190,1,Layer 6
8819.902,31702.785,cell_5084,8,Layer 6
8417.495,31053.639,cell_5322,1,Layer 6
4595.0596,32758.566,cell_6256,8,Layer 6
4314.7026,32921.906,cell_6272,8,Layer 6
13847.921,27891.473,cell_2254,8,Layer 6
2750.6682,32164.49,cell_6334,8,Layer 6
1953.9642,33147.312,cell_6379,8,Layer 6
18570.197,19797.082,cell_872,3,Layer 6
102.09227,35695.125,cell_7378,8,Layer 6
318.59528,34588.562,cell_7365,1,Layer 6
16659.613,24524.254,cell_2341,1,Layer 6
2448.0254,32556.754,cell_6352,8,Layer 6
8602.316,30766.895,cell_4161,8,Layer 6
6006.073,31699.3,cell_5224,8,Layer 6
7598.267,32741.652,cell_5154,8,Layer 6
17084.81,23475.504,cell_823,8,Layer 6
4642.806,33056.977,cell_6253,8,Layer 6
9123.396,31228.979,cell_3921,7,Layer 6
11786.476,30228.08,cell_4013,1,Layer 6
9103.84,30295.125,cell_5291,8,Layer 6
15793.246,26080.396,cell_2384,1,Layer 6
8524.667,32469.97,cell_5100,8,Layer 6
14141.536,27627.47,cell_2240,1,Layer 6
6056.6455,31059.297,cell_5220,3,Layer 6
15054.288,24608.98,cell_2428,8,Layer 6
17545.402,23192.5,cell_908,8,Layer 6
1677.8837,34374.95,cell_6395,1,Layer 6
4566.9097,31363.658,cell_6259,3,Layer 6
5306.008,31469.832,cell_5253,8,Layer 6
17850.926,20753.934,cell_900,8,Layer 6
370.79846,34391.99,cell_7658,8,Layer 6
16824.852,23746.623,cell_833,8,Layer 6
14745.649,25855.287,cell_2438,8,Layer 6
10476.063,30566.146,cell_3870,8,Layer 6
12843.537,28172.428,cell_3962,1,Layer 6
1050.6583,33764.645,cell_7634,1,Layer 6
2315.8123,33129.492,cell_6363,8,Layer 6
6934.3784,31542.969,cell_5182,8,Layer 6
6317.8975,32256.219,cell_5211,8,Layer 6
1940.0536,34436.02,cell_6378,8,Layer 6
2515.6458,32560.12,cell_6348,8,Layer 6
14387.871,26295.166,cell_2458,1,Layer 6
1522.0404,33808.42,cell_6404,8,Layer 6
745.23535,33888.883,cell_7646,10,Layer 6
7822.425,31912.895,cell_5141,5,Layer 6
18690.504,23723.703,cell_760,8,Layer 6
3363.9055,33248.586,cell_6309,10,Layer 6
3350.2886,32540.72,cell_6311,8,Layer 6
18318.803,23932.307,cell_771,8,Layer 6
10087.567,29016.73,cell_4101,8,Layer 6
1050.6583,33764.645,cell_6424,1,Layer 6
17154.658,23871.379,cell_2318,8,Layer 6
14443.055,25784.16,cell_2456,8,Layer 6
3981.307,32258.701,cell_6287,3,Layer 6
11146.072,27902.934,cell_4043,8,Layer 6
13357.29,26890.121,cell_2277,8,Layer 6
18261.201,22137.16,cell_882,8,Layer 6
11408.921,29549.44,cell_4034,8,Layer 6
1216.0858,35403.844,cell_7332,8,Layer 6
16342.069,24310.775,cell_2362,1,Layer 6
18713.82,21846.428,cell_865,2,Layer 6
6146.561,33306.08,cell_5218,10,Layer 6
17969.932,24589.975,cell_784,9,Layer 6
7146.3984,30294.516,cell_5372,5,Layer 6
14806.047,25523.717,cell_2436,10,Layer 6
19174.996,18764.816,cell_859,1,Layer 6
12249.838,28984.04,cell_3998,1,Layer 6
6787.046,31095.766,cell_5191,8,Layer 6
8898.758,29286.102,cell_4153,5,Layer 6
6867.5127,29948.605,cell_5377,1,Layer 6
3394.8066,32342.666,cell_6310,8,Layer 6
13661.699,27148.76,cell_2496,8,Layer 6
16698.195,27053.686,cell_2337,1,Layer 6
8734.136,29637.283,cell_4158,8,Layer 6
4278.845,31899.447,cell_6273,5,Layer 6
13584.748,28007.98,cell_2266,1,Layer 6
18085.488,23720.357,cell_780,10,Layer 6
14703.157,25405.621,cell_2442,1,Layer 6
2101.2844,34423.066,cell_6374,8,Layer 6
2907.3289,33421.2,cell_6328,1,Layer 6
2536.7803,32223.35,cell_6343,8,Layer 6
3577.6921,32271.36,cell_6301,8,Layer 6
7171.9775,32745.627,cell_5174,8,Layer 6
18321.627,21720.49,cell_878,8,Layer 6
4533.764,32545.527,cell_6261,8,Layer 6
9114.749,30834.248,cell_3920,1,Layer 6
17087.156,21597.074,cell_2548,8,Layer 6
8946.846,29781.88,cell_5298,8,Layer 6
3089.635,32794.414,cell_6321,8,Layer 6
7029.3975,31286.875,cell_5179,1,Layer 6
8371.811,29808.246,cell_5325,8,Layer 6
349.20532,34063.426,cell_7660,8,Layer 6
5948.936,32904.465,cell_5227,8,Layer 6
16790.188,23672.338,cell_2335,8,Layer 6
8035.035,30990.168,cell_5129,1,Layer 6
1020.62946,33199.273,cell_6425,8,Layer 6
745.23535,33888.883,cell_6436,10,Layer 6
15656.044,26817.016,cell_2184,1,Layer 6
896.041,33539.297,cell_6429,8,Layer 6
1859.4171,33364.242,cell_6386,8,Layer 6
6031.8535,32409.105,cell_5223,1,Layer 6
3464.0032,33459.707,cell_6304,8,Layer 6
5302.949,31470.66,cell_6223,8,Layer 6
10893.342,27860.664,cell_4059,1,Layer 6
16274.446,23289.26,cell_2363,3,Layer 6
418.8814,35303.2,cell_7364,8,Layer 6
13019.774,26033.422,cell_2525,8,Layer 6
15646.487,23910.637,cell_2393,8,Layer 6
1699.2299,33602.336,cell_6393,8,Layer 6
1476.5555,33468.996,cell_6407,8,Layer 6
17224.521,21913.918,cell_923,8,Layer 6
10094.775,29332.78,cell_4099,8,Layer 6
11049.714,26920.557,cell_4229,9,Layer 6
18845.592,19042.936,cell_862,1,Layer 6
16466.238,26206.104,cell_2353,5,Layer 6
3802.3674,32907.92,cell_6293,8,Layer 6
2371.7249,32759.17,cell_6362,8,Layer 6
970.37384,35116.832,cell_6208,5,Layer 6
8946.846,29781.88,cell_4152,8,Layer 6
4936.467,31639.229,cell_5266,5,Layer 6
16789.012,24229.975,cell_835,8,Layer 6
6850.44,30375.504,cell_5378,8,Layer 6
14023.8,28108.12,cell_2248,8,Layer 6
7901.6816,31108.965,cell_5139,8,Layer 6
5563.5303,30885.088,cell_5241,5,Layer 6
13250.346,25497.959,cell_2516,1,Layer 6
16851.678,23045.422,cell_945,8,Layer 6
7488.1406,31000.223,cell_5158,8,Layer 6
10975.206,29878.73,cell_4056,8,Layer 6
9011.047,29031.945,cell_4149,8,Layer 6
13321.612,26684.018,cell_3944,8,Layer 6
104.77899,34651.938,cell_7377,8,Layer 6
16049.774,26518.055,cell_2372,10,Layer 6
3721.171,32630.822,cell_6296,8,Layer 6
2681.304,32506.232,cell_6338,5,Layer 6
1857.8104,34068.445,cell_6387,8,Layer 6
7344.0356,31335.775,cell_5166,1,Layer 6
2816.4004,32478.043,cell_6333,5,Layer 6
7383.048,32343.523,cell_5164,1,Layer 6
15946.887,24731.777,cell_2376,5,Layer 6
5535.6484,30766.094,cell_5244,5,Layer 6
12854.417,27631.855,cell_2298,8,Layer 6
8445.745,31702.227,cell_5104,8,Layer 6
3086.3396,32971.152,cell_6320,5,Layer 6
14469.796,23869.984,cell_2455,9,Layer 6
4936.467,31639.229,cell_6236,5,Layer 6
16000.48,24058.102,cell_2375,1,Layer 6
17014.195,23585.896,cell_824,8,Layer 6
17224.521,21913.918,cell_2543,8,Layer 6
4927.7485,34235.453,cell_5269,8,Layer 6
17084.81,23475.504,cell_2324,8,Layer 6
4123.265,31354.36,cell_6283,5,Layer 6
16538.738,21707.305,cell_2574,1,Layer 6
266.6306,33895.547,cell_7662,5,Layer 6
11262.415,27825.658,cell_4038,8,Layer 6
4819.907,31181.729,cell_5441,8,Layer 6
2492.148,34865.746,cell_6156,8,Layer 6
8808.562,29590.95,cell_5304,8,Layer 6
14634.571,26977.51,cell_2223,8,Layer 6
1236.7146,32584.982,cell_7626,8,White matter
8756.082,29382.58,cell_4159,8,Layer 6
16824.852,23746.623,cell_2334,8,Layer 6
1020.62946,33199.273,cell_7635,8,Layer 6
5192.394,31044.03,cell_5256,8,Layer 6
6507.7705,32937.918,cell_5202,8,Layer 6
7111.593,31698.59,cell_5176,8,Layer 6
6618.4443,31128.08,cell_5197,8,Layer 6
12286.787,29609.623,cell_3996,5,Layer 6
5537.877,32781.566,cell_5243,10,Layer 6
1508.2732,32887.742,cell_6405,8,Layer 6
8756.082,29382.58,cell_5305,8,Layer 6
15273.422,24903.01,cell_2418,8,Layer 6
13795.481,26175.842,cell_2492,1,Layer 6
12638.31,27060.424,cell_4186,1,Layer 6
20268.174,17804.465,cell_970,3,Layer 6
18238.281,23581.34,cell_776,1,Layer 6
9873.603,29491.232,cell_4113,8,Layer 6
10486.415,29257.158,cell_4080,8,Layer 6
13984.39,25044.01,cell_2484,1,Layer 6
18090.092,21824.459,cell_891,10,Layer 6
11692.95,27835.787,cell_4016,8,Layer 6
16800.26,20796.348,cell_2566,8,Layer 6
19710.725,17283.67,cell_990,8,Layer 6
13964.175,27128.43,cell_2250,1,Layer 6
17578.338,24822.666,cell_799,8,Layer 6
2369.915,32269.008,cell_6357,8,Layer 6
20602.064,18825.889,cell_840,8,Layer 6
19564.926,17641.379,cell_998,1,Layer 6
13406.44,28266.305,cell_2273,5,Layer 6
12024.128,28345.947,cell_4005,8,Layer 6
6029.1914,32201.908,cell_5222,8,Layer 6
13551.309,27316.814,cell_2267,8,Layer 6
15256.478,27442.379,cell_2198,0,Layer 6
17333.57,23106.451,cell_916,8,Layer 6
7287.2188,29731.283,cell_5367,1,Layer 6
8229.956,31180.998,cell_5120,8,Layer 6
17961.828,19970.615,cell_895,5,Layer 6
12742.869,26794.2,cell_4184,1,Layer 6
12791.669,28840.64,cell_2305,1,Layer 6
18760.701,30076.46,cell_656,3,Layer 4
9572.133,31260.357,cell_3905,8,Layer 6
632.3706,34939.637,cell_7356,5,Layer 6
10913.667,27670.467,cell_4058,3,Layer 6
10069.036,30043.02,cell_4104,8,Layer 6
12791.669,28840.64,cell_3971,10,Layer 6
12708.182,27742.57,cell_3976,1,Layer 6
15152.716,24138.86,cell_2424,8,Layer 6
1103.9482,34305.6,cell_7631,10,Layer 6
14486.551,25280.498,cell_2454,10,Layer 6
473.11594,44204.727,cell_6748,8,Layer 2-3 medial
16743.684,20894.303,cell_946,8,Layer 6
8898.758,29286.102,cell_5299,5,Layer 6
3350.887,33077.395,cell_6313,8,Layer 6
2066.422,33283.316,cell_6373,8,Layer 6
14550.095,26527.508,cell_2451,8,Layer 6
1586.5631,33617.37,cell_6401,8,Layer 6
12272.011,28456.514,cell_3995,8,Layer 6
869.6733,34371.8,cell_6432,8,Layer 6
13855.418,28203.525,cell_2255,1,Layer 6
17511.09,21180.771,cell_910,1,Layer 6
14942.94,26123.828,cell_2434,1,Layer 6
4885.3647,33613.688,cell_5271,1,Layer 6
15200.38,853.42303,cell_3189,1,White matter
1216.0858,35403.844,cell_6200,8,Layer 6
15535.386,26547.588,cell_2188,8,Layer 6
16564.662,25951.674,cell_2344,8,Layer 6
2340.5413,34353.605,cell_6361,8,Layer 6
2662.4675,33263.78,cell_6340,8,Layer 6
8643.975,29680.982,cell_5309,1,Layer 6
14191.531,23960.68,cell_2470,1,Layer 6
17154.658,23871.379,cell_817,8,Layer 6
7236.1284,31632.023,cell_5172,8,Layer 6
4929.1396,32226.408,cell_5268,5,Layer 6
10967.597,28022.068,cell_4052,8,Layer 6
4550.4053,33730.113,cell_6262,8,Layer 6
259.40622,34054.906,cell_7661,8,Layer 6
4885.3647,33613.688,cell_6241,1,Layer 6
3328.0413,32414.242,cell_6312,8,Layer 6
2472.749,34289.957,cell_6350,8,Layer 6
19729.967,16827.69,cell_987,1,Layer 6
1325.3851,34224.13,cell_7623,8,Layer 6
12854.417,27631.855,cell_3964,8,Layer 6
5625.5234,30987.512,cell_5240,8,Layer 6
4044.8794,33929.77,cell_6286,8,Layer 6
2473.724,34189.543,cell_6349,8,Layer 6
12402.459,29317.463,cell_3989,5,Layer 6
11025.813,26980.795,cell_4230,9,Layer 6
1338.5233,34223.906,cell_6413,8,Layer 6
14748.501,24431.09,cell_2440,8,Layer 6
13911.166,24205.557,cell_2486,8,Layer 6
5285.4595,32922.13,cell_5251,8,Layer 6
16098.931,26033.791,cell_2370,1,Layer 6
11083.978,27926.203,cell_4044,8,Layer 6
16790.188,23672.338,cell_834,8,Layer 6
15905.098,26401.477,cell_2378,8,Layer 6
1566.2576,34911.54,cell_6186,8,Layer 6
13896.711,26825.816,cell_2252,1,Layer 6
516.93994,35609.582,cell_7360,8,Layer 6
17932.799,19654.559,cell_896,9,Layer 6
6727.9033,30483.314,cell_5383,5,Layer 6
5469.672,31444.621,cell_5247,1,Layer 6
14540.841,25955.13,cell_2452,10,Layer 6
7890.52,32443.96,cell_5138,5,Layer 6
1270.8859,33309.445,cell_7624,1,Layer 6
14133.048,25235.676,cell_2475,1,Layer 6
2303.85,33846.465,cell_6365,8,Layer 6
9774.577,30200.37,cell_4118,5,Layer 6
7321.512,32032.0,cell_5168,8,Layer 6
9373.136,31490.068,cell_3912,8,Layer 6
16600.121,25260.156,cell_2343,1,Layer 6
21.548365,33954.027,cell_7676,8,Layer 6
15618.575,25744.096,cell_2395,8,Layer 6
16918.19,22429.18,cell_938,1,Layer 6
13211.2,27335.834,cell_2281,1,Layer 6
9336.192,30158.3,cell_4137,1,Layer 6
15658.087,24980.06,cell_2391,1,Layer 6
9541.981,31334.686,cell_3906,8,Layer 6
2129.1086,33958.555,cell_6370,8,Layer 6
6648.036,31987.746,cell_5196,8,Layer 6
9011.047,29031.945,cell_5295,8,Layer 6
2393.9683,33096.273,cell_6356,8,Layer 6
6622.7354,30226.078,cell_5390,8,Layer 6
4455.879,32054.684,cell_6268,8,Layer 6
8609.144,28819.143,cell_5313,1,Layer 6
18630.818,20518.973,cell_869,1,Layer 6
13032.934,25676.08,cell_2524,8,Layer 6
8245.873,30360.982,cell_5332,8,Layer 6
16446.217,22574.553,cell_2578,8,Layer 6
11230.452,28442.908,cell_4040,8,Layer 6
17393.59,23571.82,cell_808,8,Layer 6
8656.395,23870.295,cell_4284,0,Hippocampus
10183.663,21685.838,cell_4356,3,Hippocampus
8199.177,23758.809,cell_5475,8,Hippocampus
13674.936,17336.576,cell_2761,3,Hippocampus
9941.498,22341.115,cell_4362,8,Hippocampus
13194.792,16175.628,cell_4398,0,Hippocampus
10745.247,21793.576,cell_4349,0,Hippocampus
12990.088,18206.871,cell_4406,8,Hippocampus
2475.7273,28449.22,cell_6507,0,Hippocampus
6787.9653,25571.54,cell_5505,0,Hippocampus
2295.9028,40849.81,cell_5965,0,Layer 4
14445.533,27390.229,cell_2230,1,Layer 6
11090.657,20103.64,cell_4338,8,Hippocampus
13109.343,16994.14,cell_4400,0,Hippocampus
6565.6772,26151.383,cell_5512,0,Hippocampus
13046.613,17943.809,cell_4404,0,Hippocampus
10074.488,22179.902,cell_4361,1,Hippocampus
13135.184,16479.219,cell_4399,0,Hippocampus
13086.818,15661.83,cell_4403,1,Hippocampus
19440.043,26229.72,cell_746,0,Layer 4
7604.8833,24139.959,cell_5492,7,Hippocampus
11517.003,20190.912,cell_4325,0,Hippocampus
5399.457,25924.906,cell_5536,8,Hippocampus
11954.247,19545.354,cell_4308,0,Hippocampus
11287.307,20813.37,cell_4328,1,Hippocampus
6904.442,25480.623,cell_5502,0,Hippocampus
7885.938,23400.855,cell_5486,0,Hippocampus
13309.756,17236.164,cell_2772,0,Hippocampus
7400.709,24357.201,cell_5495,1,Hippocampus
10959.608,20638.324,cell_4345,0,Hippocampus
8551.475,22852.385,cell_5465,8,Hippocampus
8323.251,23540.312,cell_5472,0,Hippocampus
9881.498,21848.316,cell_4366,0,Hippocampus
12990.088,18206.871,cell_2783,8,Hippocampus
2901.5845,27991.023,cell_6502,0,Hippocampus
10081.891,22701.523,cell_4250,8,Hippocampus
4997.4272,26385.945,cell_5543,0,Hippocampus
11170.761,21415.066,cell_4334,0,Hippocampus
12940.857,15932.524,cell_2785,5,Hippocampus
11134.206,30549.96,cell_4042,5,Layer 6
6166.003,26326.633,cell_5520,0,Hippocampus
3006.4197,28156.236,cell_6500,0,Hippocampus
11555.293,20713.021,cell_4321,0,Hippocampus
13073.278,17498.8,cell_2778,1,Hippocampus
13046.613,17943.809,cell_2781,0,Hippocampus
9054.018,22199.203,cell_4385,1,Hippocampus
12856.588,16775.082,cell_2793,0,Hippocampus
8916.6045,22562.28,cell_4390,0,Hippocampus
9120.912,23139.465,cell_4384,8,Hippocampus
11987.074,20576.744,cell_4307,0,Hippocampus
7725.1494,24881.24,cell_5489,0,Hippocampus
13521.09,17551.664,cell_2765,0,Hippocampus
7903.2476,24639.262,cell_5482,1,Hippocampus
5029.5933,26160.38,cell_5541,8,Hippocampus
13073.278,17498.8,cell_4401,1,Hippocampus
4710.537,26275.047,cell_5548,0,Hippocampus
11097.606,19851.621,cell_4336,0,Hippocampus
12917.19,17607.262,cell_4413,0,Hippocampus
6532.153,25175.8,cell_5515,8,Hippocampus
11292.513,19677.309,cell_4330,0,Hippocampus
8452.027,23654.57,cell_5468,0,Hippocampus
11408.076,20200.42,cell_4327,0,Hippocampus
12925.915,18574.95,cell_2677,5,Hippocampus
8039.722,23540.203,cell_5481,0,Hippocampus
9054.018,22199.203,cell_5557,1,Hippocampus
11555.357,19763.506,cell_4322,7,Hippocampus
10957.525,19958.871,cell_4342,8,Hippocampus
290.25906,35372.48,cell_7366,8,Layer 6
3223.5723,28117.854,cell_6495,0,Hippocampus
12940.857,15932.524,cell_4408,5,Hippocampus
6353.154,25897.236,cell_5516,0,Hippocampus
1128.0007,28451.041,cell_6528,0,Hippocampus
10424.826,21888.875,cell_4352,8,Hippocampus
6610.6416,25498.156,cell_5511,8,Hippocampus
2154.1401,28572.604,cell_6512,0,Hippocampus
10961.863,20093.154,cell_4344,8,Hippocampus
15766.647,25604.207,cell_2385,0,Layer 6
13515.137,16516.168,cell_2764,0,Hippocampus
6585.1855,25856.01,cell_5510,6,Hippocampus
13363.11,17990.293,cell_2770,0,Hippocampus
13086.818,15661.83,cell_2780,1,Hippocampus
6476.832,25508.904,cell_5514,0,Hippocampus
7880.2563,23539.111,cell_5485,0,Hippocampus
10258.79,22098.988,cell_4354,0,Hippocampus
11543.066,20437.531,cell_4320,1,Hippocampus
9308.416,21884.646,cell_5552,3,Hippocampus
9315.586,21881.26,cell_4380,3,Hippocampus
3426.826,27733.89,cell_6489,0,Hippocampus
12856.588,16775.082,cell_4416,0,Hippocampus
1080.7107,28898.984,cell_6530,0,Hippocampus
13654.265,16390.975,cell_2762,0,Hippocampus
7685.275,23867.59,cell_5490,8,Hippocampus
728.0202,28636.041,cell_6534,1,Hippocampus
8667.962,23913.781,cell_5461,0,Hippocampus
8226.64,24080.23,cell_5476,0,Hippocampus
12917.19,17607.262,cell_2790,1,Hippocampus
9753.66,21465.068,cell_4368,0,Hippocampus
11654.685,20191.895,cell_4318,0,Hippocampus
13303.364,17232.803,cell_4395,0,Hippocampus
11115.498,19620.43,cell_4335,0,Hippocampus
9011.955,23111.316,cell_5560,8,Hippocampus
17525.182,25108.807,cell_803,8,Layer 6
11211.427,21289.166,cell_4333,0,Hippocampus
1699.5886,35571.887,cell_6179,0,Layer 6
851.86285,28748.875,cell_6533,8,Hippocampus
6168.606,25765.184,cell_5519,0,Hippocampus
9606.154,21915.293,cell_4372,0,Hippocampus
2295.296,28585.5,cell_6510,0,Hippocampus
6017.9,26345.361,cell_5522,0,Hippocampus
7172.716,25357.297,cell_5498,0,Hippocampus
12972.058,16265.801,cell_2786,1,Hippocampus
7912.9263,23808.117,cell_5487,1,Hippocampus
11836.779,20741.82,cell_4315,0,Hippocampus
2628.5405,28283.744,cell_6505,8,Hippocampus
8416.375,23728.518,cell_5469,0,Hippocampus
10969.822,20183.314,cell_4341,8,Hippocampus
4358.887,27501.152,cell_6467,0,Hippocampus
5668.57,26374.535,cell_5530,8,Hippocampus
18222.86,25196.809,cell_777,0,Layer 6
6809.153,25733.912,cell_5504,0,Hippocampus
9395.147,22637.068,cell_5446,0,Hippocampus
13109.343,16994.14,cell_2777,0,Hippocampus
12972.058,16265.801,cell_4409,1,Hippocampus
6275.8516,26188.686,cell_5518,0,Hippocampus
9838.113,21588.873,cell_4367,0,Hippocampus
11681.183,20897.408,cell_4317,0,Hippocampus
17934.623,26488.73,cell_787,0,Layer 4
17911.262,26243.764,cell_789,0,Layer 4
1657.1638,28152.66,cell_6520,9,Hippocampus
10008.026,21917.357,cell_4363,0,Hippocampus
2016.043,28430.31,cell_6514,0,Hippocampus
11473.091,20828.05,cell_4326,0,Hippocampus
11266.545,20056.996,cell_4332,0,Hippocampus
7073.596,25475.93,cell_5500,0,Hippocampus
11321.416,37718.8,cell_3640,0,Layer 3-4
8394.29,23849.629,cell_5470,0,Hippocampus
11847.886,20090.115,cell_4310,0,Hippocampus
8581.646,23221.9,cell_5570,0,Hippocampus
12156.652,19555.342,cell_4305,5,Hippocampus
13135.184,16479.219,cell_2776,0,Hippocampus
5825.6235,39656.47,cell_4826,0,Layer 4
7567.724,36171.145,cell_4955,0,Layer 5
2781.5352,28334.896,cell_6504,1,Hippocampus
13194.792,16175.628,cell_2775,0,Hippocampus
1391.143,28364.262,cell_6523,8,Hippocampus
10947.572,20255.172,cell_4339,0,Hippocampus
7912.7314,24251.238,cell_5483,0,Hippocampus
8310.225,24219.29,cell_5471,0,Hippocampus
19755.988,13575.908,cell_1124,1,White matter
14604.306,10167.437,cell_2980,2,White matter
8120.7485,45751.055,cell_4558,5,Pia Layer 1
17620.178,40738.133,cell_173,2,Pia Layer 1
14849.487,9021.469,cell_2961,5,White matter
19826.537,13359.938,cell_1119,1,White matter
19230.14,39745.547,cell_163,2,Pia Layer 1
15424.079,9174.527,cell_2935,2,White matter
7244.2656,28231.043,cell_5369,5,White matter
19148.252,12324.78,cell_1145,2,White matter
2115.9932,47478.645,cell_5611,2,Pia Layer 1
16859.844,41198.855,cell_1573,3,Pia Layer 1
17773.518,40674.836,cell_171,5,Pia Layer 1
16773.5,205.19386,cell_1535,5,White matter
8473.656,45613.848,cell_4549,5,Pia Layer 1
18382.088,40262.754,cell_166,3,Pia Layer 1
14633.149,7709.404,cell_2977,5,White matter
17042.533,18739.025,cell_931,5,White matter
22961.098,37490.637,cell_12,2,Pia Layer 1
3669.6726,46783.3,cell_5594,5,Pia Layer 1
2266.7153,47513.46,cell_5610,2,Pia Layer 1
23298.93,37291.605,cell_8,2,Pia Layer 1
11944.867,44008.977,cell_3306,5,Pia Layer 1
12939.341,8548.691,cell_3058,2,White matter
10683.758,44647.05,cell_3314,3,Pia Layer 1
15398.721,21694.53,cell_2619,5,White matter
15148.67,10046.141,cell_2948,2,White matter
23229.297,37334.32,cell_9,2,Pia Layer 1
13113.399,1520.8558,cell_3279,5,White matter
15071.611,42547.27,cell_1541,3,Pia Layer 1
17101.145,8438.851,cell_2879,5,Ventricle
16859.844,41198.855,cell_182,3,Pia Layer 1
13352.765,1677.2628,cell_3264,3,White matter
12968.66,43691.53,cell_1561,3,Pia Layer 1
12701.962,43761.34,cell_1565,5,Pia Layer 1
13117.732,43587.266,cell_1559,2,Pia Layer 1
19528.004,39663.684,cell_161,5,Pia Layer 1
4537.847,46619.734,cell_5582,5,Pia Layer 1
22814.39,37553.71,cell_13,3,Pia Layer 1
4010.3794,46913.715,cell_5674,5,Pia Layer 1
14448.027,42989.69,cell_1625,1,Pia Layer 1
20083.39,39221.746,cell_159,3,Pia Layer 1
9982.677,44984.17,cell_3321,2,Pia Layer 1
10089.126,44930.25,cell_3320,1,Pia Layer 1
14913.577,10713.189,cell_2850,2,White matter
15533.529,42156.402,cell_1592,5,Pia Layer 1
14549.975,10304.635,cell_2983,2,White matter
15033.683,7995.216,cell_2953,2,White matter
6556.6294,46311.402,cell_4604,3,Pia Layer 1
6146.221,46330.266,cell_4624,3,Layer 2-3 medial
16015.085,41795.51,cell_1585,5,Pia Layer 1
18575.219,698.0268,cell_1439,5,White matter
2022.0712,47634.5,cell_5614,2,Pia Layer 1
15869.081,41949.875,cell_1587,5,Pia Layer 1
14947.914,42678.656,cell_1542,5,Pia Layer 1
15936.459,9894.837,cell_2918,5,White matter
2757.8042,47380.03,cell_5605,2,Pia Layer 1
14702.392,42813.957,cell_1544,3,Pia Layer 1
12860.616,9583.037,cell_3068,2,White matter
7877.006,45880.72,cell_4563,5,Pia Layer 1
6840.6787,28374.13,cell_5379,9,White matter
13113.399,1520.8558,cell_4489,5,White matter
17714.795,7521.1025,cell_1364,10,Ventricle
16257.587,41694.902,cell_1580,5,Pia Layer 1
21054.03,38600.71,cell_2,3,Pia Layer 1
13139.3955,10444.555,cell_4451,5,White matter
20860.184,38742.016,cell_3,5,Pia Layer 1
17090.148,14804.786,cell_1072,2,White matter
13100.0625,43593.55,cell_3300,2,Pia Layer 1
17388.459,11797.893,cell_1208,5,White matter
19560.795,15004.714,cell_997,5,White matter
1717.3197,47518.832,cell_5617,1,Pia Layer 1
14434.52,7458.3857,cell_2987,5,White matter
20648.525,38907.777,cell_208,3,Pia Layer 1
12939.341,8548.691,cell_4461,2,White matter
10825.053,44577.61,cell_3311,3,Pia Layer 1
16773.5,205.19386,cell_3097,5,White matter
16114.702,41772.0,cell_1583,2,Pia Layer 1
10175.4,44883.133,cell_3319,2,Pia Layer 1
12860.616,9583.037,cell_4471,2,White matter
16462.572,41506.723,cell_1579,5,Pia Layer 1
9524.068,45165.22,cell_3329,5,Pia Layer 1
17912.572,40586.887,cell_169,3,Pia Layer 1
13305.75,7224.16,cell_3041,2,White matter
23431.629,37246.54,cell_7,5,Pia Layer 1
16814.283,7811.1123,cell_2885,2,Ventricle
13605.951,43428.004,cell_1555,3,Pia Layer 1
19689.71,32420.62,cell_429,1,Layer 4
4345.9097,25346.023,cell_6550,2,Hippocampus
2301.5674,40891.324,cell_5964,0,Layer 4
19377.295,8051.705,cell_1292,10,Internal Capsule Caudoputamen
19200.13,35124.074,cell_246,0,Layer 2-3 lateral
818.9224,47876.227,cell_5631,2,Pia Layer 1
753.23535,47797.516,cell_6597,2,Pia Layer 1
9640.477,29468.803,cell_4125,8,Layer 6
10927.922,29846.5,cell_4057,8,Layer 6
14868.531,38551.81,cell_1609,5,Layer 2-3 lateral
2066.747,35591.688,cell_6166,0,Layer 6
665.0017,38134.516,cell_6220,8,Layer 5
15149.229,41610.914,cell_1603,5,Pia Layer 1
19875.93,4563.441,cell_1407,10,White matter
8601.946,30003.488,cell_5312,7,Layer 6
8361.719,36412.453,cell_4923,1,Layer 4
15529.588,65.31134,cell_3162,2,White matter
5403.8657,40460.26,cell_4845,0,Layer 4
16856.016,6278.024,cell_1532,2,Ventricle
16423.969,12304.537,cell_2827,2,White matter
2885.6824,40143.18,cell_5935,0,Layer 4
7993.8394,39405.246,cell_4727,0,Layer 4
13652.263,21869.418,cell_2659,2,White matter
818.9224,47876.227,cell_6596,2,Pia Layer 1
18677.832,34814.16,cell_267,0,Layer 3-4
13833.32,12709.39,cell_2860,2,White matter
17500.393,26366.676,cell_804,2,Layer 4
6548.79,37807.47,cell_4995,5,Layer 4
3893.1638,38137.496,cell_6099,0,Layer 4
13173.442,28438.068,cell_3949,7,Layer 6
17784.602,12111.624,cell_1187,2,White matter
