barcode,x,y,mclust
aaaajhmi-1,498.1553558349609,2668.410852050781,5
aaaajhmj-1,502.3554473876953,2631.1583984374997,1
aaaajhmk-1,508.7090209960937,2640.6048950195313,1
aaaajhml-1,505.31493530273434,2686.2743408203123,1
aaaajhmm-1,507.5915283203125,2670.7325805664063,1
aaaajhmn-1,510.61021118164064,2632.276306152344,1
aaaajhmo-1,511.78741760253905,2661.7272705078126,5
aaaajhmp-1,513.0363220214844,2687.527136230469,1
aaaajhna-1,514.8169433593749,2652.8481323242186,1
aaaajhnb-1,518.8367523193359,2690.628515625,1
aaaajhnc-1,518.9654663085937,2678.523486328125,1
aaaajhnd-1,520.1586517333984,2643.4780029296876,1
aaaajhne-1,526.5898376464844,2694.0812255859373,1
aaaajhnf-1,531.3485717773438,2651.129870605469,1
aaaajhng-1,528.7770935058594,2675.9251342773437,1
aaaajhnh-1,530.0543243408202,2663.142138671875,1
aaaajhni-1,529.3421173095703,2638.419091796875,5
aaaajhnj-1,529.9221862792969,2685.9035034179688,1
aaaajhnk-1,222.01702728271485,3311.1183471679688,6
aaaajhnl-1,290.5011962890625,3309.1012573242188,1
aaaajhnm-1,302.12872314453125,3309.429760742187,2
aaaajhnn-1,243.94107666015623,3300.1627685546873,6
aaaajhno-1,267.5173706054687,3314.019885253906,6
aaaajhnp-1,288.50794525146483,3315.3517456054688,1
aaaajhoa-1,279.52045593261715,3314.9429321289062,1
aaaajhob-1,316.5053909301758,3313.7880859375,2
aaaajhoc-1,337.1469955444336,3318.950549316406,2
aaaajhoe-1,290.38636016845703,3325.3608276367186,1
aaaajhof-1,254.52120056152344,3321.5713134765624,6
aaaajhog-1,237.329426574707,3325.5650268554687,6
aaaajhoh-1,279.9421875,3327.7711669921873,1
aaaajhoi-1,301.91212463378906,3325.3724487304685,2
aaaajhoj-1,330.1083740234375,3325.9864990234373,2
aaaajhok-1,320.736376953125,3332.70556640625,1
aaaajhol-1,257.7318649291992,3337.68603515625,1
aaaajhom-1,307.9497756958008,3337.5210571289062,1
aaaajhon-1,269.80057830810546,3336.7461791992187,1
aaaajhop-1,246.03546752929688,3343.5974365234374,1
aaaajhpa-1,288.1467834472656,3342.0124023437497,1
aaaajhpb-1,298.6042114257812,3347.093310546875,1
aaaajhpd-1,262.29457092285156,3345.604772949219,1
aaaajhpe-1,309.66456146240233,3346.338146972656,1
aaaajhpf-1,282.3328384399414,3353.270751953125,1
aaaajhpg-1,384.4936920166015,3353.652795410156,1
aaaajhph-1,318.977571105957,3349.863073730469,1
aaaajhpi-1,265.20269775390625,3357.2484863281247,1
aaaajhpj-1,225.26935119628905,3354.6546997070313,1
aaaajhpk-1,317.08730163574216,3361.105236816406,1
aaaajhpl-1,352.5993408203125,3353.0142578125,1
aaaajhpm-1,239.0625,3356.632775878906,1
aaaajhpo-1,375.264338684082,3368.7606323242185,1
aaaajhpp-1,386.6632827758789,3369.075231933594,1
aaaajiaa-1,366.1023254394531,3366.3509155273437,1
aaaajiab-1,272.3296447753906,3287.9276245117185,1
aaaajiac-1,291.8770248413086,3293.850646972656,1
aaaajiad-1,260.2391159057617,3293.997570800781,1
aaaajiae-1,280.45159606933595,3299.6771728515623,1
aaaajiaf-1,336.9607986450195,3298.541003417969,6
aaaajiag-1,287.2026733398437,3301.711901855469,1
aaaajiah-1,365.39258270263673,3302.560864257812,6
aaaajiai-1,305.74503631591796,3296.036450195312,1
aaaajiak-1,419.1089614868164,3309.1699462890624,1
aaaajial-1,434.7924835205078,3318.6581542968747,6
aaaajian-1,423.7351165771484,3023.882470703125,1
aaaajiao-1,433.5262252807617,3023.390234375,1
aaaajiap-1,409.8876754760742,3025.4716552734376,1
aaaajibb-1,420.5436477661133,3027.2845458984375,1
aaaajibc-1,434.5173126220703,3030.876501464844,6
aaaajibe-1,421.9051834106445,3046.315539550781,6
aaaajibg-1,384.62398834228514,3047.6505126953125,6
aaaajibh-1,400.4359909057617,3053.886474609375,6
aaaajibi-1,435.57322387695314,3059.3720458984376,6
aaaajibj-1,342.91004638671876,3060.6862670898436,1
aaaajibk-1,413.821467590332,3067.871630859375,1
aaaajibl-1,436.4161682128906,3073.55185546875,6
aaaajibm-1,322.1337097167969,3071.093579101562,1
aaaajibn-1,354.6912673950195,3074.272985839844,1
aaaajibo-1,338.21240081787107,3076.4002685546875,1
aaaajibp-1,334.22496490478517,3082.835034179687,1
aaaajica-1,367.293798828125,3080.6741333007812,1
aaaajicb-1,420.5869674682617,3081.7165039062497,1
aaaajicc-1,322.50088958740236,3086.337548828125,6
aaaajicd-1,430.0431396484375,3087.1746826171875,1
aaaajice-1,401.8444778442382,3082.806188964844,6
aaaajicf-1,343.7618103027344,3086.043078613281,1
aaaajicg-1,416.8459869384765,3089.111047363281,1
aaaajich-1,349.38927307128904,3093.3950805664062,1
aaaajici-1,393.81668853759766,3092.314526367187,1
aaaajicj-1,410.5230743408203,3093.157678222656,1
aaaajick-1,425.8795455932617,3102.0191772460935,1
aaaajicl-1,373.39964599609374,3098.0155029296875,1
aaaajicm-1,320.1142852783203,3104.3732788085936,6
aaaajicn-1,412.33443450927734,3101.5304687499997,1
aaaajico-1,399.7420974731445,3102.872082519531,1
aaaajicp-1,333.58754272460936,3104.29296875,1
aaaajida-1,352.960969543457,3105.920129394531,1
aaaajidb-1,403.2823806762695,3284.09453125,1
aaaajidc-1,342.3163070678711,3118.200927734375,1
aaaajidd-1,410.8736267089844,3109.4095703125,1
aaaajide-1,390.009275817871,3113.1019653320313,1
aaaajidf-1,361.93167572021486,3118.697521972656,1
aaaajidg-1,375.1903839111328,3118.848388671875,1
aaaajidh-1,419.90402069091795,3118.454931640625,1
aaaajidi-1,422.6623962402344,3033.9291137695313,1
aaaajidj-1,403.8194412231445,3036.823803710937,1
aaaajidk-1,386.7274581909179,3068.2738037109375,6
aaaajidl-1,405.2999374389648,3120.5394653320313,1
aaaajidn-1,317.77022247314454,3171.0814697265623,1
aaaajido-1,332.1849960327148,3166.5077392578123,6
aaaajidp-1,427.2653350830078,3169.446630859375,6
aaaajiea-1,344.3451477050781,3177.80302734375,6
aaaajieb-1,365.79200592041013,3184.97158203125,6
aaaajiec-1,328.31524963378905,3187.6546020507812,6
aaaajied-1,353.02210998535156,3192.9006958007812,6
aaaajief-1,334.95457763671874,3200.277392578125,1
aaaajieh-1,399.6588302612304,3148.1688232421875,1
aaaajiei-1,380.01949310302734,3143.92919921875,1
aaaajiej-1,418.5903961181641,3135.926831054687,1
aaaajiek-1,399.06789245605466,3140.4457763671876,1
aaaajiel-1,373.96495513916017,3135.8461059570313,1
aaaajien-1,388.4461349487305,3134.7786254882812,1
aaaajieo-1,387.91602630615233,3161.5403442382812,1
aaaajifa-1,350.4917724609375,3209.0475830078126,6
aaaajifb-1,327.8393814086914,3212.190673828125,1
aaaajifc-1,374.3282699584961,3214.6966796875,1
aaaajifd-1,316.69656829833986,3222.715234375,1
aaaajife-1,342.762629699707,3225.3229248046873,1
aaaajiff-1,325.9647537231445,3230.720715332031,6
aaaajifg-1,367.4259368896484,3229.2950561523435,1
aaaajifj-1,359.84325103759767,3244.8631713867185,6
aaaajifk-1,347.0128890991211,3255.9577880859374,6
aaaajifl-1,356.9950454711914,3273.9874999999997,6
aaaajifn-1,392.6697799682617,3274.0321166992185,1
aaaajifo-1,367.47166900634767,3275.5982666015625,6
aaaajifp-1,343.9201995849609,3279.779577636719,6
aaaajiga-1,381.92675323486327,3285.921948242187,1
aaaajigb-1,415.5529846191406,3222.8744018554685,6
aaaajigc-1,393.5833068847656,3237.398693847656,1
aaaajigd-1,396.213720703125,3127.5092163085938,1
aaaajige-1,405.43438415527345,3131.984375,1
aaaajigf-1,385.6558013916015,3151.0989990234375,1
aaaajigg-1,428.174348449707,3186.704162597656,6
aaaajigh-1,438.57094726562497,3186.9403198242185,6
aaaajigj-1,437.7595977783203,3221.95986328125,6
aaaajigk-1,382.0694229125976,3252.390734863281,1
aaaajigl-1,421.1617965698242,3258.3616943359375,1
aaaajigm-1,355.2600784301758,2927.1939331054687,6
aaaajign-1,381.9482055664062,2927.784741210937,6
aaaajigo-1,398.66478576660154,2928.195837402344,1
aaaajigp-1,323.82579803466797,2929.8840087890626,1
aaaajiha-1,420.6620376586914,2928.2865234375,1
aaaajihb-1,423.6761032104492,2938.4672241210938,1
aaaajihc-1,432.9804229736328,2934.4486083984375,1
aaaajihd-1,405.8892929077148,2932.615795898437,1
aaaajihe-1,411.7928085327149,2934.6177368164062,1
aaaajihf-1,363.5681747436523,2940.2137084960937,6
aaaajihg-1,337.9305114746094,2934.483679199219,1
aaaajihh-1,387.3214569091797,2941.6119750976563,6
aaaajihi-1,342.1131195068359,2944.4502197265624,6
aaaajihj-1,413.83158416748046,2944.178576660156,1
aaaajihk-1,392.3134689331054,2949.002160644531,1
aaaajihl-1,402.5800308227539,2949.1827026367187,1
aaaajihm-1,433.578286743164,2951.657580566406,1
aaaajihn-1,417.1719482421875,2953.3442993164062,1
aaaajiho-1,325.84335479736325,2953.3484497070312,6
aaaajihp-1,390.4076354980469,2959.9610595703125,6
aaaajiia-1,371.86737365722655,2956.2302734375,6
aaaajiib-1,346.2476089477539,2955.834948730469,6
aaaajiic-1,358.4531555175781,2960.4935546875,6
aaaajiid-1,334.8665634155273,2964.665319824219,6
aaaajiie-1,376.3262680053711,2963.7877197265625,1
aaaajiif-1,411.66811523437497,2965.976843261719,1
aaaajiig-1,349.6028625488281,2969.9222045898437,6
aaaajiih-1,437.7218292236328,2964.9992187499997,1
aaaajiii-1,382.2917282104492,2968.2898559570312,1
aaaajiij-1,427.0455978393555,2970.837365722656,1
aaaajiil-1,371.381233215332,2974.725451660156,1
aaaajiim-1,384.13797760009766,2980.082775878906,1
aaaajiin-1,415.79259185791017,2981.4762695312497,1
aaaajiio-1,353.6530990600586,2985.7607177734376,6
aaaajiip-1,404.35323333740234,2981.0446289062497,1
aaaajija-1,431.4348175048828,2986.1535522460936,1
aaaajijb-1,395.3829162597656,2983.881005859375,1
aaaajijc-1,380.2641326904297,2989.9580078125,1
aaaajijd-1,423.2286911010742,2988.3208862304687,1
aaaajije-1,384.976123046875,2998.046911621094,1
aaaajijf-1,406.8395767211914,2993.381665039062,1
aaaajijg-1,394.5538757324219,2995.0094482421873,2
aaaajijh-1,421.0530303955078,2995.312841796875,1
aaaajiji-1,370.27437591552734,2994.132885742187,1
aaaajijj-1,399.9378662109375,3000.5715942382812,1
aaaajijk-1,413.0863555908203,3000.0272705078123,1
aaaajijl-1,353.61512298583983,3003.0327758789062,6
aaaajijm-1,420.9870132446289,3005.1886962890626,1
aaaajijn-1,431.3887481689453,3002.8717407226563,1
aaaajijo-1,373.2002716064453,3006.3082641601563,1
aaaajijp-1,397.0833572387695,3012.613330078125,1
aaaajika-1,361.4545104980469,3016.366528320312,1
aaaajikb-1,411.4137481689453,3009.54453125,1
aaaajikc-1,423.5087127685547,3011.442919921875,1
aaaajikd-1,382.3481475830078,3014.291125488281,1
aaaajike-1,436.04273681640626,3015.105224609375,1
aaaajikf-1,411.6000228881835,3017.9411865234374,1
aaaajikg-1,426.0950546264648,3016.9343017578126,1
aaaajikh-1,283.602001953125,2948.646472167969,6
aaaajiki-1,293.1802474975586,2956.59716796875,6
aaaajikj-1,307.8034225463867,2956.0017944335937,6
aaaajikk-1,259.70594635009763,2956.6042236328126,6
aaaajikl-1,307.1135757446289,2964.8371459960936,6
aaaajikn-1,305.8669799804687,2974.680419921875,6
aaaajiko-1,274.21534881591793,2970.5904174804687,6
aaaajikp-1,280.8326019287109,2980.333044433594,6
aaaajila-1,285.3162170410156,2992.220178222656,6
aaaajilb-1,301.4679550170898,2992.7651245117186,6
aaaajilc-1,258.9114059448242,2990.5151977539062,6
aaaajild-1,241.72152557373047,2993.190539550781,6
aaaajile-1,273.2737808227539,2994.484423828125,6
aaaajilf-1,274.25731964111327,3010.3978515625,6
aaaajilh-1,306.39400177001954,3009.875109863281,6
aaaajilj-1,309.5487915039062,3021.580041503906,6
aaaajilk-1,240.1316146850586,3022.6898559570313,6
aaaajill-1,251.9125244140625,3025.8729980468747,6
aaaajilm-1,294.1247985839844,3030.773779296875,6
aaaajiln-1,265.78038024902344,3038.9936279296876,6
aaaajilo-1,310.1000411987305,3038.387255859375,6
aaaajilp-1,313.6176788330078,3052.105749511719,1
aaaajimc-1,278.32301635742186,3059.385119628906,6
aaaajimd-1,303.68473052978516,3065.764270019531,6
aaaajime-1,288.0079010009766,3066.333081054687,6
aaaajimf-1,255.0360305786133,3071.8298583984374,6
aaaajimg-1,289.78094787597655,3078.427941894531,6
aaaajimi-1,305.5596435546875,3088.6572021484376,6
aaaajimj-1,303.82680358886716,3108.3566162109373,6
aaaajimk-1,227.52916107177737,3105.3056640625,6
aaaajiml-1,287.35955810546875,3104.117199707031,6
aaaajimn-1,224.6212936401367,3122.333264160156,1
aaaajinb-1,273.6028289794922,3151.4717041015624,1
aaaajinc-1,288.5281524658203,3159.9627807617185,1
aaaajind-1,266.8751754760742,3160.372009277344,1
aaaajine-1,231.4416305541992,3169.8079223632812,6
aaaajinf-1,248.2627227783203,3165.597766113281,1
aaaajinh-1,303.9223922729492,3182.473254394531,1
aaaajinj-1,256.57406158447264,3204.40703125,1
aaaajinm-1,243.6727020263672,3213.266455078125,6
aaaajinn-1,270.8574493408203,3207.6574096679688,1
aaaajino-1,266.9840713500976,3226.8187255859375,1
aaaajinp-1,248.2103500366211,3229.2475341796876,1
aaaajioa-1,283.211164855957,3223.9460327148436,1
aaaajioc-1,224.1151016235351,3233.144543457031,1
aaaajiod-1,264.6460525512695,3242.2092041015626,1
aaaajioe-1,229.8309158325195,3251.485119628906,1
aaaajiof-1,260.1119583129883,3255.0789428710937,1
aaaajiog-1,273.9048736572266,3254.404296875,1
aaaajioh-1,246.97620544433593,3248.119152832031,1
aaaajioi-1,317.31878967285155,3256.9001342773436,6
aaaajioj-1,244.40306701660157,3259.421704101562,1
aaaajiok-1,301.56652679443357,3255.479455566406,6
aaaajiol-1,286.4016479492187,3259.566967773437,6
aaaajion-1,305.05264739990236,3275.5409912109376,6
aaaajioo-1,287.76665954589845,3273.727893066406,6
aaaajiop-1,284.97928314208986,3282.2797729492186,1
aaaajipa-1,347.11239471435545,2825.975244140625,1
aaaajipb-1,433.6754837036133,2826.5973876953126,1
aaaajipc-1,331.5825927734375,2822.655346679687,1
aaaajipd-1,326.3514404296875,2825.4908935546873,1
aaaajipe-1,402.0426849365234,2825.905517578125,2
aaaajipf-1,391.1232925415039,2825.269885253906,2
aaaajipg-1,340.3935348510742,2827.59306640625,1
aaaajiph-1,414.7643585205078,2831.226318359375,1
aaaajipi-1,363.6038940429688,2829.8703857421874,1
aaaajipj-1,335.45581512451173,2831.324267578125,1
aaaajipk-1,325.2042984008789,2833.4916015625,1
aaaajipl-1,383.2524139404297,2832.8024291992188,2
aaaajipm-1,424.2932922363281,2833.420422363281,1
aaaajipn-1,357.4531448364258,2834.420458984375,1
aaaajipo-1,333.3877014160156,2837.422229003906,1
aaaajipp-1,341.75175018310546,2836.256799316406,1
aaaajjaa-1,371.4735015869141,2838.7771240234374,1
aaaajjab-1,394.3170181274414,2839.8850708007812,2
aaaajjac-1,430.1142150878906,2841.7369750976563,1
aaaajjad-1,346.2400863647461,2841.6052001953126,1
aaaajjae-1,355.8532989501953,2842.6913574218747,1
aaaajjaf-1,403.384194946289,2844.5760498046875,1
aaaajjag-1,388.1532989501953,2840.4325073242185,1
aaaajjah-1,326.8794998168945,2841.7948730468747,1
aaaajjai-1,378.42652130126953,2844.3048217773435,1
aaaajjaj-1,386.8560424804687,2845.17578125,1
aaaajjak-1,331.5149154663086,2849.040625,1
aaaajjal-1,419.4767639160156,2845.6916748046874,1
aaaajjan-1,372.4840179443359,2852.3366577148436,1
aaaajjao-1,342.6612564086914,2853.3823486328124,1
aaaajjap-1,382.83005981445314,2852.29287109375,1
aaaajjba-1,392.4879150390625,2857.8485839843747,1
aaaajjbb-1,325.7111129760742,2857.6068237304685,1
aaaajjbc-1,431.8023086547851,2852.4211181640626,1
aaaajjbd-1,357.8907775878906,2856.1091552734374,1
aaaajjbe-1,413.9131912231445,2853.534460449219,1
aaaajjbf-1,373.6629364013672,2861.6088378906247,2
aaaajjbg-1,427.50429382324216,2856.714697265625,1
aaaajjbh-1,404.03199310302733,2859.7832885742187,1
aaaajjbi-1,383.963298034668,2867.4621337890626,2
aaaajjbj-1,419.56568603515626,2863.042797851562,1
aaaajjbk-1,430.598176574707,2867.741247558594,1
aaaajjbl-1,338.9743347167969,2867.2072998046874,1
aaaajjbm-1,350.54432678222656,2868.4895629882812,6
aaaajjbn-1,406.5781799316406,2871.0379028320312,1
aaaajjbo-1,418.9043472290039,2873.2477783203126,1
aaaajjbp-1,361.08180541992186,2869.8820190429688,1
aaaajjca-1,353.8213455200195,2877.009069824219,1
aaaajjcb-1,370.4442047119141,2876.3084838867185,1
aaaajjcc-1,427.6006607055664,2880.454931640625,1
aaaajjcd-1,330.8699447631836,2876.4583129882812,1
aaaajjce-1,343.0916519165039,2880.7004272460936,1
aaaajjcf-1,358.4109252929687,2882.556689453125,6
aaaajjcg-1,326.05217132568356,2885.012060546875,1
aaaajjch-1,412.52742767333984,2883.4436279296874,1
aaaajjci-1,396.6270477294922,2879.5167358398435,6
aaaajjcj-1,365.7971420288086,2888.1922973632813,6
aaaajjck-1,385.2685180664062,2884.65927734375,6
aaaajjcl-1,349.0435455322266,2886.5649291992186,1
aaaajjcm-1,378.025178527832,2888.8117431640626,1
aaaajjcn-1,404.5450073242187,2890.6455932617187,1
aaaajjco-1,395.7410949707031,2895.255847167969,1
aaaajjcp-1,417.901171875,2891.240551757812,1
aaaajjda-1,349.20777130126953,2893.79677734375,6
aaaajjdb-1,409.2574127197266,2894.6341186523437,1
aaaajjdc-1,329.3323287963867,2894.229455566406,6
aaaajjdd-1,338.40562744140624,2895.9174194335938,6
aaaajjde-1,413.2629028320312,2899.60234375,1
aaaajjdf-1,372.0575912475586,2896.564465332031,6
aaaajjdg-1,422.3733734130859,2899.0897705078123,1
aaaajjdh-1,430.6332733154297,2896.990087890625,1
aaaajjdi-1,372.92989959716795,2907.766369628906,6
aaaajjdj-1,381.6224258422852,2905.471203613281,1
aaaajjdk-1,363.4400573730469,2902.0118530273435,6
aaaajjdl-1,325.2815994262695,2906.7445434570313,1
aaaajjdm-1,334.3560653686523,2906.9682495117186,1
aaaajjdn-1,347.72852020263673,2905.7347534179685,6
aaaajjdo-1,431.12379760742186,2908.124133300781,1
aaaajjdp-1,397.6889251708984,2910.4259399414063,1
aaaajjea-1,421.75709228515626,2908.983264160156,1
aaaajjeb-1,412.2843704223633,2907.936328125,1
aaaajjec-1,419.8464080810547,2916.0457763671875,1
aaaajjed-1,341.73343658447266,2918.2023193359373,6
aaaajjee-1,425.52738494873046,2918.4646240234374,1
aaaajjef-1,411.85475311279293,2919.0052124023437,1
aaaajjeg-1,363.82311248779297,2916.7185546875,6
aaaajjeh-1,434.3280548095703,2921.2078247070312,1
aaaajjei-1,243.43187561035157,2828.433935546875,1
aaaajjej-1,288.2197006225586,2828.1722534179685,1
aaaajjek-1,260.9954467773437,2826.0775512695313,1
aaaajjel-1,224.63760986328128,2837.0596923828125,2
aaaajjem-1,270.9741012573242,2831.852819824219,1
aaaajjen-1,257.96540222167965,2837.407080078125,1
aaaajjeo-1,278.6966293334961,2838.434716796875,1
aaaajjep-1,255.81402130126952,2846.543957519531,1
aaaajjfa-1,279.18881378173825,2847.0457397460937,1
aaaajjfb-1,269.87487030029297,2848.7972045898437,1
aaaajjfc-1,243.9226333618164,2847.5778198242188,2
aaaajjfd-1,286.98283233642576,2844.535168457031,1
aaaajjfe-1,306.708056640625,2848.4276123046875,1
aaaajjff-1,298.2537628173828,2844.9340209960938,1
aaaajjfg-1,288.9390151977539,2853.5726440429685,1
aaaajjfh-1,222.87867431640623,2855.3786865234374,2
aaaajjfi-1,297.6440963745117,2861.491796875,1
aaaajjfj-1,282.34726104736325,2861.3546264648435,1
aaaajjfk-1,255.09737854003905,2863.1112792968747,1
aaaajjfl-1,276.73816375732423,2866.097900390625,1
aaaajjfm-1,304.31146545410155,2868.2986450195312,1
aaaajjfn-1,288.65300140380856,2872.1387939453125,1
aaaajjfo-1,272.5061920166016,2872.64140625,6
aaaajjfp-1,312.0608673095703,2872.7142456054685,1
aaaajjga-1,221.4632095336914,2874.02431640625,6
aaaajjgb-1,260.4894104003906,2879.8927612304688,6
aaaajjgc-1,307.4177474975586,2877.83935546875,1
aaaajjgd-1,240.65316314697264,2878.4540283203123,1
aaaajjge-1,291.54942932128904,2879.7667968749997,1
aaaajjgf-1,300.4226531982422,2880.1106567382812,1
aaaajjgg-1,309.18150787353517,2886.7761840820312,1
aaaajjgh-1,289.37740020751954,2891.555981445312,1
aaaajjgi-1,276.577180480957,2890.198803710937,1
aaaajjgj-1,301.61293334960936,2895.7536865234374,1
aaaajjgl-1,270.8764373779297,2898.562463378906,1
aaaajjgm-1,297.1625473022461,2905.3377685546875,1
aaaajjgn-1,268.8721099853515,2909.4698974609373,1
aaaajjgo-1,285.85462646484376,2909.6045776367187,6
aaaajjgp-1,311.1740325927734,2906.9564208984375,2
aaaajjha-1,311.5066345214844,2919.3229248046873,2
aaaajjhb-1,296.86037292480466,2918.397180175781,1
aaaajjhc-1,277.88123321533203,2919.660144042969,1
aaaajjhe-1,294.3593475341797,2928.9655273437497,1
aaaajjhf-1,277.46261444091795,2933.457287597656,1
aaaajjhg-1,307.8633697509766,2939.970910644531,1
aaaajjhh-1,308.9920684814453,2836.766467285156,6
aaaajjhi-1,313.9587371826172,2831.3995971679688,1
aaaajjhj-1,312.69032592773436,2857.95400390625,1
aaaajjhk-1,318.2480102539062,2893.913818359375,1
aaaajjhl-1,319.7482208251953,2871.1451904296873,1
aaaajjhm-1,315.8199798583984,2847.902795410156,1
aaaajjhn-1,317.87073974609376,2824.5749023437497,1
aaaajjho-1,814.064828491211,2781.1620239257813,1
aaaajjhp-1,805.201513671875,2783.163342285156,1
aaaajjia-1,815.5489044189453,2787.0856689453126,1
aaaajjib-1,808.261441040039,2788.9591552734373,1
aaaajjic-1,816.2253662109375,2794.036120605469,1
aaaajjid-1,806.8427337646484,2794.481457519531,1
aaaajjie-1,807.6928894042968,2801.0170776367186,1
aaaajjif-1,813.5197784423827,2801.537121582031,1
aaaajjig-1,801.3591857910156,2809.9030639648436,1
aaaajjih-1,815.5821075439453,2809.3610229492188,1
aaaajjii-1,809.6413940429687,2810.670263671875,1
aaaajjij-1,807.8490997314453,2816.150646972656,1
aaaajjik-1,813.2843475341797,2816.4056884765623,1
aaaajjil-1,802.3786254882813,2818.641918945312,1
aaaajjim-1,818.426889038086,2820.136474609375,1
aaaajjin-1,811.0087921142577,2822.282019042969,1
aaaajjio-1,805.393521118164,2826.7420288085937,1
aaaajjip-1,812.0190490722656,2831.5637451171874,1
aaaajjja-1,802.3014282226562,2832.5893066406247,1
aaaajjjb-1,806.6523864746093,2837.280285644531,1
aaaajjjc-1,390.3893997192382,2632.7179077148435,2
aaaajjjd-1,378.2546432495118,2637.0341064453123,2
aaaajjje-1,407.22981719970704,2640.2147583007813,2
aaaajjjf-1,367.3561584472656,2647.143835449219,2
aaaajjjg-1,411.42985687255856,2653.8355102539062,1
aaaajjjh-1,376.5983001708984,2659.1853637695312,2
aaaajjji-1,393.15646514892575,2654.8749755859376,1
aaaajjjj-1,426.9238876342773,2657.9645263671873,1
aaaajjjk-1,425.6831802368164,2667.7164916992188,1
aaaajjjl-1,402.2467544555664,2666.143078613281,1
aaaajjjm-1,388.01781463623047,2669.166223144531,1
aaaajjjn-1,416.82798461914064,2669.750598144531,1
aaaajjjo-1,368.7677322387695,2671.092626953125,2
aaaajjjp-1,402.49066772460935,2677.0664916992187,1
aaaajjka-1,390.5948699951171,2675.982409667969,1
aaaajjkb-1,394.9219116210937,2679.7634155273436,1
aaaajjkc-1,354.133610534668,2678.4101806640624,2
aaaajjkd-1,409.4379287719726,2678.615832519531,1
aaaajjke-1,422.1852569580078,2679.3697509765625,1
aaaajjkf-1,364.99297790527345,2681.5769287109374,2
aaaajjkg-1,384.80211791992184,2680.996081542969,1
aaaajjkh-1,416.1532867431641,2683.779541015625,1
aaaajjki-1,428.2881729125976,2683.18271484375,1
aaaajjkj-1,359.237890625,2690.0854370117186,6
aaaajjkk-1,399.3667724609375,2686.4789550781247,1
aaaajjkl-1,372.0441284179687,2690.9686401367185,1
aaaajjkm-1,427.2527801513672,2689.706298828125,1
aaaajjkn-1,405.2346466064453,2691.187573242187,1
aaaajjko-1,436.2038238525391,2691.0680419921873,1
aaaajjkp-1,395.69141998291013,2692.2392822265624,1
aaaajjla-1,386.3511993408203,2691.744348144531,1
aaaajjlb-1,417.0486297607422,2693.9455078124997,1
aaaajjlc-1,408.8667053222656,2695.297912597656,1
aaaajjld-1,378.6173095703125,2695.0692260742185,1
aaaajjle-1,425.76266021728514,2695.8536499023435,1
aaaajjlf-1,431.4216918945313,2703.37353515625,2
aaaajjlg-1,397.1246536254883,2701.841418457031,1
aaaajjlh-1,357.61319427490236,2699.4337768554688,1
aaaajjli-1,387.2463607788086,2703.588940429687,1
aaaajjlj-1,379.2439926147461,2703.759729003906,1
aaaajjlk-1,412.03939361572264,2704.362365722656,2
aaaajjll-1,351.48742523193357,2704.7502197265626,1
aaaajjlm-1,423.4167037963867,2709.595178222656,2
aaaajjln-1,395.089094543457,2712.9881225585937,1
aaaajjlo-1,376.81352386474606,2711.001330566406,1
aaaajjlp-1,406.270246887207,2710.8199584960935,1
aaaajjma-1,352.12977600097656,2714.3461303710938,1
aaaajjmb-1,415.8692443847656,2712.2723876953123,1
aaaajjmc-1,362.4583084106445,2710.075793457031,1
aaaajjmd-1,410.88255004882814,2716.077673339844,1
aaaajjme-1,364.34406433105465,2718.0339599609374,1
aaaajjmf-1,418.1004165649414,2721.6827758789063,1
aaaajjmg-1,430.33019104003904,2720.5858276367185,1
aaaajjmh-1,369.155923461914,2719.2641357421876,1
aaaajjmi-1,356.24732666015626,2720.887976074219,1
aaaajjmj-1,375.1738342285156,2722.294543457031,1
aaaajjmk-1,403.40917510986327,2722.364270019531,1
aaaajjml-1,383.4351348876953,2723.9982788085936,1
aaaajjmm-1,392.35204162597654,2723.224230957031,1
aaaajjmn-1,349.8559844970703,2723.364514160156,1
aaaajjmo-1,359.9005783081055,2727.7421386718747,1
aaaajjmp-1,411.4361602783203,2729.2945922851563,1
aaaajjna-1,438.8264556884765,2702.231970214844,1
aaaajjnb-1,437.0606719970703,2670.6730224609373,1
aaaajjnc-1,436.84376220703126,2658.8736694335935,1
aaaajjnd-1,435.0535171508789,2677.707727050781,1
aaaajjne-1,430.5802520751953,2646.674633789062,6
aaaajjnf-1,434.63507995605465,2683.3954223632813,1
aaaajjng-1,433.1704849243164,2628.2892333984373,6
aaaajjnh-1,441.0015197753906,2684.3869506835936,1
aaaajjnj-1,179.10781173706053,2859.679943847656,6
aaaajjnk-1,196.98441314697263,2865.210546875,6
aaaajjnl-1,171.9884262084961,2875.2980712890626,6
aaaajjnm-1,208.3450958251953,2887.0430541992187,6
aaaajjno-1,187.2079864501953,2894.109716796875,6
aaaajjnp-1,162.98076858520508,2893.8090209960938,6
aaaajjob-1,128.5358985900879,2902.993420410156,6
aaaajjoc-1,152.80477600097657,2909.758349609375,6
aaaajjod-1,186.66537475585935,2908.845471191406,6
aaaajjoe-1,189.79344635009764,2921.2999633789063,6
aaaajjof-1,113.6339599609375,2919.4227416992185,1
aaaajjog-1,125.94051666259766,2923.6285400390625,6
aaaajjoh-1,174.78253402709962,2928.37451171875,6
aaaajjoi-1,211.40667037963863,2923.417492675781,1
