,X_coord,Y_coord,ground_truth_cluster,pred_3PCs_k10_seed_141,refined_pred_3PCs_k10_seed_141,pred_10PCs_k10_seed_141,refined_pred_10PCs_k10_seed_141,pred_3PCs_k10_seed_549,refined_pred_3PCs_k10_seed_549,pred_10PCs_k10_seed_549,refined_pred_10PCs_k10_seed_549,pred_3PCs_k10_seed_75,refined_pred_3PCs_k10_seed_75,pred_10PCs_k10_seed_75,refined_pred_10PCs_k10_seed_75,pred_3PCs_k10_seed_492,refined_pred_3PCs_k10_seed_492,pred_10PCs_k10_seed_492,refined_pred_10PCs_k10_seed_492,pred_3PCs_k10_seed_676,refined_pred_3PCs_k10_seed_676,pred_10PCs_k10_seed_676,refined_pred_10PCs_k10_seed_676,pred_3PCs_k10_seed_179,refined_pred_3PCs_k10_seed_179,pred_10PCs_k10_seed_179,refined_pred_10PCs_k10_seed_179,pred_3PCs_k10_seed_587,refined_pred_3PCs_k10_seed_587,pred_10PCs_k10_seed_587,refined_pred_10PCs_k10_seed_587,pred_3PCs_k10_seed_592,refined_pred_3PCs_k10_seed_592,pred_10PCs_k10_seed_592,refined_pred_10PCs_k10_seed_592,pred_3PCs_k10_seed_601,refined_pred_3PCs_k10_seed_601,pred_10PCs_k10_seed_601,refined_pred_10PCs_k10_seed_601,pred_3PCs_k10_seed_916,refined_pred_3PCs_k10_seed_916,pred_10PCs_k10_seed_916,refined_pred_10PCs_k10_seed_916,pred_3PCs_k10_seed_518,refined_pred_3PCs_k10_seed_518,pred_10PCs_k10_seed_518,refined_pred_10PCs_k10_seed_518,pred_3PCs_k10_seed_339,refined_pred_3PCs_k10_seed_339,pred_10PCs_k10_seed_339,refined_pred_10PCs_k10_seed_339,pred_3PCs_k10_seed_921,refined_pred_3PCs_k10_seed_921,pred_10PCs_k10_seed_921,refined_pred_10PCs_k10_seed_921,pred_3PCs_k10_seed_423,refined_pred_3PCs_k10_seed_423,pred_10PCs_k10_seed_423,refined_pred_10PCs_k10_seed_423,pred_3PCs_k10_seed_330,refined_pred_3PCs_k10_seed_330,pred_10PCs_k10_seed_330,refined_pred_10PCs_k10_seed_330,pred_3PCs_k10_seed_388,refined_pred_3PCs_k10_seed_388,pred_10PCs_k10_seed_388,refined_pred_10PCs_k10_seed_388,pred_3PCs_k10_seed_273,refined_pred_3PCs_k10_seed_273,pred_10PCs_k10_seed_273,refined_pred_10PCs_k10_seed_273,pred_3PCs_k10_seed_286,refined_pred_3PCs_k10_seed_286,pred_10PCs_k10_seed_286,refined_pred_10PCs_k10_seed_286,pred_3PCs_k10_seed_61,refined_pred_3PCs_k10_seed_61,pred_10PCs_k10_seed_61,refined_pred_10PCs_k10_seed_61,pred_3PCs_k10_seed_807,refined_pred_3PCs_k10_seed_807,pred_10PCs_k10_seed_807,refined_pred_10PCs_k10_seed_807,pred_3PCs_k10_seed_283,refined_pred_3PCs_k10_seed_283,pred_10PCs_k10_seed_283,refined_pred_10PCs_k10_seed_283,pred_3PCs_k10_seed_127,refined_pred_3PCs_k10_seed_127,pred_10PCs_k10_seed_127,refined_pred_10PCs_k10_seed_127,pred_3PCs_k10_seed_165,refined_pred_3PCs_k10_seed_165,pred_10PCs_k10_seed_165,refined_pred_10PCs_k10_seed_165,pred_3PCs_k10_seed_952,refined_pred_3PCs_k10_seed_952,pred_10PCs_k10_seed_952,refined_pred_10PCs_k10_seed_952,pred_3PCs_k10_seed_311,refined_pred_3PCs_k10_seed_311,pred_10PCs_k10_seed_311,refined_pred_10PCs_k10_seed_311,pred_3PCs_k10_seed_597,refined_pred_3PCs_k10_seed_597,pred_10PCs_k10_seed_597,refined_pred_10PCs_k10_seed_597,pred_3PCs_k10_seed_473,refined_pred_3PCs_k10_seed_473,pred_10PCs_k10_seed_473,refined_pred_10PCs_k10_seed_473,pred_3PCs_k10_seed_594,refined_pred_3PCs_k10_seed_594,pred_10PCs_k10_seed_594,refined_pred_10PCs_k10_seed_594,pred_3PCs_k10_seed_605,refined_pred_3PCs_k10_seed_605,pred_10PCs_k10_seed_605,refined_pred_10PCs_k10_seed_605,pred_3PCs_k10_seed_101,refined_pred_3PCs_k10_seed_101,pred_10PCs_k10_seed_101,refined_pred_10PCs_k10_seed_101
531,691.930693051601,584.743865677316,10,0,0,7,7,7,7,8,8,3,3,2,2,5,5,0,7,3,3,6,1,5,5,7,7,6,6,6,6,7,7,7,7,11,11,9,4,1,1,7,7,0,0,6,6,0,0,4,4,1,1,0,0,8,8,5,5,3,3,4,2,2,2,1,0,1,1,4,4,9,9,0,0,8,8,0,0,11,11,3,3,6,6,0,0,7,3,4,4,5,5,2,6,3,3,7,9,2,2,0,0,6,6,3,5,1,1,8,10,0,0,1,1,11,11,8,8,0,0,1,1
532,769.024106738743,584.743865677316,4,5,5,0,0,5,5,5,5,7,7,2,2,4,4,7,7,3,3,10,10,1,1,3,3,4,4,3,3,2,2,7,7,11,11,4,4,8,2,1,1,2,2,6,6,2,2,3,3,1,1,0,0,6,6,4,4,1,1,2,2,1,1,0,0,10,10,4,4,9,9,6,6,2,2,1,1,2,2,0,0,1,1,4,4,4,4,3,3,2,2,6,6,7,7,3,3,3,3,1,1,5,5,4,4,9,9,10,10,0,0,7,7,11,11,8,8,5,5,5,3
533,788.297460160528,584.743865677316,4,10,10,6,6,4,4,5,5,0,0,7,2,2,2,0,7,0,0,4,4,7,7,3,3,2,2,3,3,10,10,4,7,2,2,4,4,2,2,1,1,0,0,1,1,0,0,7,7,8,8,3,0,0,0,7,7,5,5,2,2,3,3,0,0,2,2,4,4,5,5,2,2,5,5,6,6,9,9,0,0,4,4,4,4,5,5,2,2,0,0,1,6,1,1,3,3,9,9,6,6,5,5,1,1,3,3,9,9,0,0,7,7,0,0,8,8,0,0,3,3
534,807.570813582314,584.743865677316,4,10,10,0,0,0,0,5,5,2,2,2,2,2,2,7,7,0,0,4,4,7,7,3,3,2,2,3,3,5,5,7,7,2,2,1,1,2,2,3,3,5,5,1,1,0,0,4,4,8,8,0,0,0,0,4,4,5,5,2,2,3,3,0,0,8,8,4,4,5,5,0,0,5,5,6,6,1,1,0,0,4,4,4,4,2,2,8,8,0,0,6,7,2,2,1,1,9,9,6,6,0,0,1,1,3,3,10,10,2,2,6,6,0,0,3,3,0,0,5,5
535,826.844167004099,584.743865677316,6,4,4,2,2,6,6,0,0,0,0,4,4,1,1,5,5,6,6,7,7,6,6,3,3,0,0,0,0,1,1,1,1,1,1,6,6,6,6,2,2,4,3,8,0,5,5,6,4,5,5,8,8,10,7,2,2,4,4,3,3,5,5,2,2,0,0,8,8,6,6,5,5,6,6,6,6,6,6,8,8,5,5,1,1,8,8,7,7,1,1,7,7,0,2,6,6,0,0,9,9,0,0,2,1,2,2,5,5,3,3,5,5,4,4,0,0,2,3,2,2
536,846.117520425885,584.743865677316,6,6,6,1,1,6,6,0,0,0,0,5,5,1,1,1,1,3,3,3,3,6,6,3,3,2,2,0,0,1,1,9,9,4,4,6,6,5,5,3,3,3,3,0,0,5,5,4,4,3,3,4,4,7,7,2,2,0,0,6,6,6,6,2,2,4,4,0,0,1,1,2,2,6,6,6,6,6,6,8,8,3,3,1,1,8,8,1,1,1,1,7,7,2,2,6,6,0,0,4,4,0,0,1,1,2,2,5,5,3,3,5,5,10,10,0,0,3,3,6,6
537,865.39087384767,584.743865677316,6,8,8,1,1,0,6,3,3,2,0,7,7,8,8,1,1,0,0,2,2,6,6,5,5,2,2,5,5,1,1,5,5,2,2,2,2,2,2,6,6,4,4,1,1,2,2,7,7,8,8,3,3,0,7,11,11,7,7,4,4,6,6,4,4,0,0,1,1,1,1,4,4,5,5,3,3,0,0,1,1,3,3,1,1,6,6,3,3,1,1,0,0,2,2,0,0,1,1,4,4,7,7,1,1,0,0,11,11,4,4,6,6,12,12,1,1,4,4,5,5
538,884.664227269456,584.743865677316,8,5,5,6,6,6,6,1,1,0,7,0,0,8,8,2,2,0,0,1,1,7,7,3,3,0,4,2,2,6,6,7,7,2,2,9,9,2,2,2,2,1,1,7,7,2,2,4,4,3,3,0,0,7,7,3,3,3,3,2,6,3,1,4,4,10,10,1,1,5,9,7,7,5,5,2,2,2,2,7,7,4,4,7,7,4,4,8,8,2,2,1,1,1,7,0,0,2,2,6,6,5,5,4,4,9,9,7,7,0,0,0,0,6,6,6,6,5,5,6,6
539,903.937580691241,584.743865677316,8,0,0,0,0,7,7,5,5,7,7,4,4,8,8,5,2,3,3,3,3,5,5,3,3,4,4,3,3,6,6,1,1,2,2,5,5,2,2,1,1,6,6,0,0,2,2,4,4,5,5,3,0,10,10,9,9,3,3,6,6,1,1,6,4,7,7,6,6,9,9,5,5,5,5,1,1,12,12,8,8,4,4,0,0,0,0,2,2,2,2,1,1,7,7,3,3,4,4,9,9,4,4,3,3,6,6,11,11,1,1,2,2,0,0,3,3,5,5,5,5
540,923.210934113027,584.743865677316,8,0,0,0,0,3,3,7,8,4,7,4,4,5,5,2,2,3,3,3,3,4,4,3,3,6,6,3,3,7,7,1,1,2,2,4,4,2,2,1,1,0,0,0,0,0,0,6,6,2,2,0,0,3,3,0,0,3,3,6,6,3,3,4,4,2,2,6,6,4,4,5,5,8,5,1,1,4,4,1,1,4,4,0,0,0,0,8,8,5,2,6,6,3,3,3,3,2,2,1,7,4,4,4,4,8,8,10,8,1,1,7,7,0,0,3,3,0,0,1,1
541,961.757640956598,584.743865677316,8,5,5,0,0,6,6,8,8,0,0,2,2,7,7,7,7,0,0,2,2,2,2,3,3,0,0,3,3,6,6,7,7,2,2,2,2,2,2,8,8,2,1,4,4,2,2,4,4,3,3,2,2,7,7,2,2,1,3,5,5,1,1,1,1,10,10,3,3,5,5,7,7,5,5,6,6,7,7,2,2,4,4,4,4,4,4,7,7,1,1,6,6,1,1,5,5,3,2,7,7,5,5,1,1,2,2,8,8,0,0,6,6,6,6,1,1,5,5,6,6
542,981.030994378384,584.743865677316,8,5,5,6,6,6,6,6,6,0,0,7,7,8,5,5,5,0,0,4,4,7,7,1,1,0,0,7,7,2,2,4,4,2,2,2,2,2,2,8,8,1,1,1,1,2,2,7,7,3,3,8,8,7,7,1,1,3,3,2,2,3,3,6,6,10,10,2,2,5,5,2,2,5,5,6,6,2,2,7,7,4,4,4,4,4,4,6,6,0,0,6,6,1,1,8,8,2,2,4,4,5,5,1,1,9,9,1,1,0,0,5,5,6,6,1,1,5,5,5,5
543,267.916917772319,604.017219099102,4,3,3,2,2,6,6,10,10,0,0,4,4,4,4,5,5,2,2,7,7,2,2,8,8,0,0,0,0,2,2,9,9,4,4,5,5,1,1,7,7,5,5,0,0,2,2,6,4,7,7,3,3,7,7,3,3,1,1,6,6,1,1,4,4,3,3,0,0,2,2,1,1,2,2,6,6,8,8,1,1,1,1,7,7,8,8,4,4,4,4,7,7,1,1,1,1,1,1,7,7,0,0,4,4,3,3,0,0,2,2,0,0,9,9,1,1,4,4,6,5
544,287.190271194105,604.017219099102,4,5,5,0,0,7,6,5,5,7,7,3,3,4,4,7,7,3,3,10,10,5,2,3,3,4,4,3,3,2,2,7,7,11,11,4,4,1,1,1,1,1,1,7,7,1,2,4,4,1,1,0,0,6,6,9,9,3,1,2,2,1,1,0,0,11,11,1,1,9,9,6,6,2,2,1,1,11,11,0,0,1,1,7,7,7,7,2,2,2,2,6,6,7,7,1,1,4,4,1,1,5,5,4,4,6,6,10,10,0,0,7,7,11,11,7,7,5,5,5,5
545,345.010331459461,604.017219099102,5,7,7,6,6,3,3,6,6,4,4,7,7,10,10,0,4,7,7,9,9,3,8,8,8,7,7,8,8,0,0,4,4,1,1,2,2,4,4,0,0,2,2,6,6,6,6,7,7,4,4,6,6,1,1,1,1,10,10,4,4,4,4,1,1,6,6,2,2,0,0,10,10,0,0,4,4,7,7,4,4,6,6,5,5,0,0,3,3,6,3,6,6,6,6,8,8,5,5,5,5,2,2,1,1,7,7,2,2,5,5,4,4,1,1,7,6,1,1,3,3
546,402.830391724818,604.017219099102,8,5,5,0,0,7,7,5,5,7,7,4,4,4,4,2,2,3,3,3,3,5,5,8,8,4,4,3,3,2,2,1,1,11,11,5,5,2,2,1,1,1,1,0,0,2,2,6,6,1,1,0,0,6,6,2,2,3,1,6,6,1,1,4,4,11,11,1,1,9,9,6,6,2,2,1,1,12,12,8,8,4,4,5,5,7,7,2,2,2,2,6,6,7,7,3,3,2,2,9,9,5,5,3,3,6,6,7,7,0,0,3,3,6,6,3,3,5,5,1,1
547,422.103745146603,604.017219099102,8,5,5,2,0,3,3,0,0,3,7,4,4,4,4,8,8,6,3,2,2,5,5,8,8,6,4,3,3,3,3,8,8,6,6,0,0,1,1,1,1,1,1,8,8,1,1,3,3,2,2,3,3,3,3,0,0,1,1,3,3,4,4,2,2,11,11,6,6,0,9,5,5,3,3,7,1,11,11,8,8,6,6,0,0,7,7,4,4,5,5,7,6,6,7,3,3,4,4,1,1,6,5,0,3,6,6,6,6,0,0,2,0,11,11,3,3,5,5,4,4
548,441.377098568389,604.017219099102,8,0,0,0,0,3,3,2,2,4,4,0,0,5,5,2,2,7,7,1,1,4,4,6,6,7,7,2,3,7,7,1,1,0,0,9,9,1,1,2,2,0,0,2,2,1,1,0,0,2,2,2,2,1,1,3,3,3,3,5,5,2,3,1,1,2,2,1,1,4,4,8,5,3,3,1,1,4,4,2,2,6,6,0,0,0,0,6,6,5,5,6,6,3,3,9,9,4,4,3,3,4,4,5,5,8,8,2,2,1,1,0,0,5,5,4,3,0,0,2,2
549,518.470512255531,604.017219099102,1,6,6,8,2,2,2,1,0,5,5,3,3,6,6,8,8,5,5,5,5,1,1,6,3,6,6,4,4,3,3,9,9,7,7,7,7,0,0,7,7,5,5,3,3,3,3,5,5,9,9,8,8,3,3,2,2,6,6,6,6,4,4,6,6,3,3,6,6,0,6,8,8,1,1,0,0,1,1,9,8,2,2,7,7,1,1,7,4,5,5,5,5,6,6,2,2,6,6,0,0,1,1,0,0,1,1,6,6,3,3,7,7,3,3,1,1,3,3,4,4
550,537.743865677316,604.017219099102,1,8,8,2,2,5,5,0,0,6,6,4,3,3,3,8,8,8,8,5,5,1,1,3,3,5,5,2,2,7,7,1,1,7,7,0,0,6,6,1,1,5,5,0,3,4,4,0,0,0,0,3,3,4,4,0,0,2,2,3,6,4,4,8,8,5,5,0,6,6,6,6,6,7,7,7,7,10,10,8,8,2,2,4,4,10,10,4,4,5,5,5,5,7,7,3,3,1,1,1,1,3,3,5,5,3,3,6,6,4,4,7,7,3,3,3,3,4,4,4,4
551,557.017219099102,604.017219099102,1,8,8,8,2,5,5,0,0,6,6,6,6,9,9,7,7,4,4,5,5,1,1,6,6,5,5,2,2,7,7,0,0,7,7,0,0,6,6,2,2,5,5,3,3,4,4,5,5,0,0,4,4,4,4,0,0,2,2,6,6,4,4,8,8,5,5,8,8,6,6,6,6,7,7,8,8,10,10,0,0,2,2,4,4,10,10,7,7,5,5,0,0,7,7,1,1,1,1,0,0,3,3,5,5,3,3,6,6,4,4,2,2,3,3,1,1,4,4,4,4
552,576.290572520888,604.017219099102,1,8,8,2,2,6,6,0,0,6,6,5,2,4,4,1,7,8,8,7,7,2,2,6,6,0,0,0,2,2,2,0,0,3,3,6,6,3,3,2,2,3,3,0,0,6,6,6,6,0,0,4,4,4,4,3,3,2,2,3,3,1,1,2,2,5,5,0,0,2,2,1,1,0,0,8,8,10,10,1,1,5,2,7,7,10,10,7,7,4,4,0,0,7,7,1,1,1,1,7,7,7,7,5,5,0,0,5,5,4,4,1,1,10,10,0,0,4,4,2,2
553,595.563925942673,604.017219099102,2,6,6,7,7,2,2,2,2,3,3,2,2,10,10,7,7,5,5,0,0,1,1,6,6,6,6,2,2,0,0,2,2,3,3,2,2,6,6,8,2,3,3,4,4,6,6,0,0,2,2,1,1,6,6,2,2,9,9,5,5,5,5,1,1,3,3,3,3,0,0,0,0,0,0,4,4,2,2,3,3,2,2,7,7,5,5,7,7,6,6,2,2,6,6,5,5,6,6,2,2,1,1,2,2,6,6,8,8,3,3,3,3,10,10,4,4,3,3,2,2
554,614.837279364459,604.017219099102,2,1,1,8,8,1,1,7,7,1,1,4,4,3,3,0,7,1,1,6,6,4,4,7,7,1,1,3,3,3,3,3,3,9,9,7,7,0,0,4,4,6,6,4,4,4,4,3,3,4,4,1,1,5,5,9,9,10,9,6,6,0,0,3,3,2,2,7,7,8,8,5,5,9,9,7,7,4,4,4,4,0,0,0,0,9,9,7,7,3,3,6,6,5,5,2,2,7,7,0,0,4,4,0,0,4,4,2,2,1,1,2,2,5,5,3,3,5,5,0,0
555,634.110632786244,604.017219099102,2,1,1,7,7,1,1,8,8,1,1,2,2,6,6,7,7,1,1,6,6,8,8,6,6,1,1,6,6,8,8,8,3,9,9,7,7,0,0,4,4,2,2,4,4,3,3,3,3,4,4,1,1,5,5,4,4,9,9,5,6,0,0,1,3,7,7,7,7,8,8,6,6,1,1,7,7,12,12,4,4,0,0,0,0,0,0,4,7,3,3,6,6,5,5,4,2,7,7,0,0,2,2,0,0,4,4,8,8,5,5,7,2,2,2,7,7,1,1,0,0
556,653.38398620803,604.017219099102,2,3,3,8,8,5,5,8,8,0,0,2,2,5,5,0,0,0,0,2,2,7,7,6,6,0,0,2,2,10,10,3,3,2,2,2,2,2,2,8,4,1,1,6,6,0,0,9,3,0,0,2,2,4,4,5,5,3,3,2,2,3,3,3,3,1,1,7,7,5,5,7,7,5,5,0,0,3,3,3,3,4,4,4,4,5,5,7,7,0,0,7,7,1,1,7,7,9,9,7,0,5,5,1,1,3,3,2,2,0,0,1,1,6,6,1,1,0,0,4,4
557,672.657339629815,604.017219099102,2,6,6,2,2,2,2,4,4,3,3,5,5,10,10,1,1,5,5,7,7,1,1,7,7,6,6,0,0,0,0,0,0,8,8,6,6,6,6,4,4,2,2,0,0,6,6,6,6,2,2,3,3,1,1,3,5,9,9,3,3,4,4,2,2,9,9,8,8,0,0,5,5,1,1,0,0,2,2,1,1,2,2,5,5,4,4,7,7,6,6,0,0,6,6,3,3,6,6,3,3,1,1,5,5,6,6,5,5,3,3,1,1,13,13,0,0,3,3,2,2
558,691.930693051601,604.017219099102,2,2,2,8,8,7,7,4,4,3,3,4,4,10,10,5,5,6,6,8,8,1,1,7,7,6,6,2,2,2,2,0,0,1,11,6,6,4,4,4,4,2,2,0,0,1,0,6,6,2,2,7,0,3,3,5,5,6,3,7,7,4,4,3,3,11,1,8,8,0,0,0,0,0,8,0,0,2,2,1,1,6,6,5,5,3,3,0,0,6,6,0,0,6,6,1,1,6,6,1,1,6,6,5,5,6,6,5,5,5,0,1,1,1,1,0,0,5,0,0,0
559,749.750753316957,604.017219099102,4,6,6,1,0,5,5,3,3,7,7,1,1,7,7,4,4,6,3,9,9,1,1,5,5,4,4,8,8,6,6,5,5,1,1,1,1,6,6,0,0,3,3,1,1,6,6,7,7,2,2,7,7,6,6,1,1,9,9,4,4,5,5,8,8,3,3,2,2,6,6,10,10,0,0,3,1,2,2,0,0,1,1,5,5,5,5,3,3,2,2,1,1,6,6,6,6,5,5,6,6,1,1,1,1,6,6,2,2,3,0,7,7,10,11,7,8,3,5,3,3
560,769.024106738743,604.017219099102,4,0,5,0,0,7,7,8,8,3,7,3,3,2,4,0,0,3,3,10,10,4,4,8,8,6,4,3,3,4,2,4,4,11,11,4,4,2,2,1,1,0,0,7,7,0,2,9,9,0,1,0,0,8,6,9,9,5,1,2,2,3,1,0,0,2,2,4,4,4,9,8,8,8,2,1,1,5,5,4,4,4,1,4,4,7,7,2,2,7,2,6,6,3,7,1,1,9,9,7,7,2,5,4,4,8,6,9,9,0,0,7,7,0,11,8,8,0,5,3,3
561,788.297460160528,604.017219099102,4,5,5,0,0,7,7,8,8,7,7,2,2,4,4,7,7,3,3,2,2,5,5,8,8,4,4,3,3,2,2,7,7,11,11,9,4,1,2,7,1,1,1,2,2,2,2,4,4,1,1,0,0,6,6,2,2,1,1,5,2,1,1,1,0,11,11,6,4,9,9,1,1,2,2,1,1,12,12,2,0,1,1,7,4,7,7,4,4,2,2,6,6,7,7,9,9,4,9,3,3,5,5,3,3,6,6,8,8,0,0,0,7,11,11,3,3,5,5,1,1
562,884.664227269456,604.017219099102,8,5,5,0,0,5,5,7,7,7,7,5,5,4,4,1,2,3,3,5,5,1,1,8,8,4,4,2,2,6,6,7,7,4,2,5,5,8,8,3,3,2,2,0,0,2,2,6,6,1,5,8,8,6,6,11,11,1,1,6,6,1,1,6,6,10,10,0,0,9,9,7,7,2,2,2,2,2,2,1,1,1,4,5,5,4,4,8,8,2,2,2,2,7,7,0,0,6,4,9,9,5,5,3,3,9,9,5,5,0,0,6,6,9,9,4,6,5,5,1,1
563,903.937580691241,604.017219099102,8,5,5,0,0,5,5,5,5,0,0,3,3,7,7,2,2,3,3,10,10,2,2,3,3,0,0,3,3,6,6,7,7,2,2,5,5,2,2,7,7,2,2,7,7,2,2,4,4,5,5,5,5,7,7,4,11,1,1,2,2,1,1,4,4,10,10,3,3,2,9,7,7,2,2,6,6,7,7,8,8,4,4,3,3,3,3,2,2,1,2,6,6,1,1,6,6,4,4,9,9,5,5,1,1,9,9,7,7,0,0,5,6,6,6,6,6,5,5,5,5
564,923.210934113027,604.017219099102,8,3,0,0,0,6,6,8,5,0,0,6,6,5,5,2,2,0,0,1,1,7,7,8,3,0,0,2,3,5,5,7,7,2,2,2,2,2,2,3,1,1,1,7,7,0,0,6,6,7,7,2,2,4,4,11,11,3,3,4,4,3,3,0,0,1,1,1,1,5,5,4,4,5,5,2,1,3,3,2,8,4,4,3,3,5,5,8,8,0,0,6,6,1,1,9,3,2,2,7,9,5,5,1,1,3,3,8,8,0,0,6,6,6,6,6,6,0,0,1,1
565,961.757640956598,604.017219099102,5,3,3,8,8,7,7,2,2,3,3,2,2,5,5,4,4,6,6,2,2,5,5,4,4,6,6,6,6,7,7,4,4,0,0,8,8,1,1,6,6,1,1,6,6,1,1,9,9,0,0,1,1,8,8,11,11,7,7,4,4,2,2,3,3,1,10,7,7,9,9,2,2,3,3,0,0,3,3,3,3,6,6,4,4,5,5,7,7,5,5,2,2,3,3,5,5,2,2,8,8,1,1,1,1,1,1,1,1,3,3,6,6,11,11,1,1,4,4,0,0
566,981.030994378384,604.017219099102,5,3,3,4,4,7,7,6,6,3,3,7,7,5,5,6,6,6,6,2,2,5,5,4,4,6,6,8,8,7,7,4,4,6,6,8,8,1,1,6,6,1,1,1,1,1,1,7,7,0,0,8,8,8,8,11,11,3,3,5,5,2,2,3,3,10,10,7,7,9,9,2,2,3,3,4,4,3,3,2,2,6,6,7,7,5,5,4,4,5,5,2,2,7,7,8,8,2,2,5,5,1,1,1,1,1,1,1,1,3,3,0,0,11,11,1,1,4,4,0,0
567,1000.30434780017,604.017219099102,5,0,0,6,6,7,7,1,1,3,3,5,5,9,9,1,1,3,3,4,4,5,5,5,5,6,6,7,7,10,10,4,4,11,11,5,8,2,2,7,7,0,0,7,7,0,0,7,7,0,0,4,8,8,8,7,7,5,5,6,6,3,3,6,6,2,2,6,6,9,9,8,8,8,8,1,4,3,3,1,1,4,4,7,7,3,3,8,8,5,5,1,1,3,3,6,8,2,2,6,6,6,6,1,1,1,1,1,1,0,0,7,7,0,0,3,1,0,0,3,3
568,229.370210928748,623.290572520888,6,8,8,3,3,0,0,3,3,2,2,2,2,8,8,0,0,0,0,4,4,6,6,5,5,2,2,8,8,6,6,5,5,10,10,8,8,5,5,6,6,4,4,1,1,2,2,7,7,8,8,5,5,0,0,1,1,2,2,4,4,6,6,0,0,0,0,2,2,1,1,4,4,5,5,3,3,0,0,9,9,3,3,1,1,6,6,3,3,1,1,5,5,2,2,7,7,1,1,4,4,7,7,1,1,0,0,8,8,4,4,6,6,12,12,8,8,2,2,3,3
569,248.643564350534,623.290572520888,6,8,8,3,3,0,0,0,0,2,2,5,5,1,1,1,1,2,2,2,2,6,6,5,5,2,2,5,8,1,1,6,5,13,13,6,6,5,5,7,7,4,4,0,1,5,5,4,4,3,3,3,3,0,0,1,1,0,0,7,4,6,6,8,0,0,0,0,2,1,1,7,4,2,2,3,3,0,0,8,8,3,3,1,1,6,6,3,3,1,1,0,0,2,2,3,3,10,10,4,4,7,7,3,1,0,0,5,8,4,4,5,5,4,4,1,1,2,2,5,3
570,267.916917772319,623.290572520888,4,9,9,3,3,6,6,3,3,0,0,1,1,10,10,4,4,8,8,9,9,2,2,5,5,0,0,8,8,2,2,5,5,5,5,7,7,3,3,7,7,3,3,1,1,6,6,7,4,7,7,7,7,8,8,1,1,6,6,4,4,1,1,0,0,5,5,2,2,2,2,10,10,0,2,3,3,8,8,0,0,5,5,1,1,2,2,3,3,4,4,1,1,7,7,8,8,3,3,4,4,0,0,1,1,2,2,2,2,3,3,5,5,10,10,6,6,3,3,3,3
571,325.736978037676,623.290572520888,5,7,7,4,4,1,1,6,6,4,4,1,1,3,3,4,4,7,7,9,9,8,8,4,4,7,7,8,8,3,3,4,4,0,0,2,2,4,4,0,0,6,6,1,1,1,1,7,7,4,4,6,6,5,5,7,7,1,10,4,4,4,4,3,3,7,7,7,7,8,8,2,2,0,0,4,4,4,4,4,4,6,6,5,5,0,0,3,3,3,3,1,1,5,5,4,4,5,5,5,5,4,4,1,1,4,4,1,1,1,1,7,7,5,5,6,6,5,5,3,3
572,345.010331459461,623.290572520888,5,7,7,4,4,3,3,3,3,4,4,1,1,6,6,4,4,1,1,9,9,8,8,4,4,7,7,8,8,8,3,4,4,8,8,7,2,0,0,0,0,1,1,1,1,1,1,7,7,4,4,6,6,1,1,1,1,10,10,4,4,0,0,6,6,7,7,7,7,3,3,2,2,1,1,4,4,12,12,0,0,2,2,5,5,0,0,3,3,3,3,1,1,4,5,4,4,5,5,5,5,2,2,1,1,7,7,1,1,5,5,7,7,13,13,6,6,5,5,3,3
573,364.283684881247,623.290572520888,5,7,7,8,7,1,1,2,2,1,1,1,1,6,6,4,4,4,1,0,0,8,8,4,4,1,1,8,8,3,3,4,4,12,12,2,2,7,0,0,0,1,1,3,3,4,4,5,5,6,4,6,6,2,2,11,11,9,9,1,1,0,0,1,1,11,7,2,7,3,3,10,10,4,4,0,0,3,3,3,3,0,0,5,5,7,7,0,0,3,3,6,6,5,5,5,5,5,5,2,2,2,2,2,2,7,7,2,2,5,5,3,3,2,2,6,6,3,5,0,0
574,383.557038303032,623.290572520888,5,1,1,7,7,1,1,2,2,1,1,3,3,3,3,4,4,7,7,9,9,4,8,4,4,1,1,6,6,3,3,3,3,1,1,7,7,4,4,0,0,6,6,3,3,1,1,3,3,4,4,5,5,5,5,7,7,1,1,5,1,0,0,3,3,2,2,7,7,8,8,8,8,0,4,0,0,4,4,4,3,0,0,0,0,9,9,0,0,3,3,6,6,5,5,2,2,5,5,0,2,4,4,2,2,4,4,2,2,1,1,2,2,5,2,8,8,5,5,0,0
575,402.830391724818,623.290572520888,8,0,0,0,0,4,4,8,8,7,7,3,3,5,5,2,2,3,3,4,4,5,5,8,8,4,4,3,3,5,5,4,4,2,2,9,9,2,2,3,3,0,0,7,7,0,0,4,4,1,1,2,2,8,8,7,7,5,5,2,2,3,3,0,0,2,2,4,4,9,9,8,8,5,5,1,1,4,4,7,7,4,4,7,7,0,0,8,8,0,0,6,6,3,3,0,0,2,2,7,7,4,4,3,3,8,8,8,8,1,1,0,0,0,0,8,8,0,5,5,5
576,422.103745146603,623.290572520888,8,5,5,7,0,7,7,8,8,7,7,2,2,4,4,7,2,3,3,1,1,1,5,3,8,4,4,2,2,2,2,7,7,4,4,9,9,8,8,2,2,2,2,6,6,2,2,4,4,1,1,2,2,6,6,2,2,1,1,5,5,1,1,0,0,11,11,1,1,9,9,7,7,2,2,2,1,2,2,3,3,1,1,7,7,3,3,4,4,2,2,6,6,7,7,5,5,4,4,0,0,5,5,3,3,6,6,10,10,0,0,0,0,11,11,6,6,5,5,6,6
