barcode,x,y,original_cluster,mclust_seed_141,mclust_seed_549,mclust_seed_75,mclust_seed_492,mclust_seed_676,mclust_seed_179,mclust_seed_587,mclust_seed_592,mclust_seed_601,mclust_seed_916,mclust_seed_518,mclust_seed_339,mclust_seed_921,mclust_seed_423,mclust_seed_330,mclust_seed_388,mclust_seed_273,mclust_seed_286,mclust_seed_61,mclust_seed_807,mclust_seed_283,mclust_seed_127,mclust_seed_165,mclust_seed_952,mclust_seed_311,mclust_seed_597,mclust_seed_473,mclust_seed_594,mclust_seed_605,mclust_seed_101
347,75.1833835544638,411.283684881247,5,4,7,9,6,6,9,7,6,2,10,6,5,8,5,8,1,3,3,8,8,6,9,6,1,1,6,9,8,9,8
348,152.276797241606,411.283684881247,5,2,7,9,6,1,2,1,7,2,10,6,2,1,5,8,2,3,3,8,3,2,9,4,1,1,1,9,8,2,8
349,171.550150663391,411.283684881247,5,2,2,9,2,1,2,1,7,1,2,6,2,1,2,8,2,1,3,3,2,2,2,4,1,1,2,2,1,2,5
350,248.643564350534,411.283684881247,3,2,2,4,2,1,1,3,1,1,3,3,2,4,2,2,3,2,2,3,2,4,2,4,3,2,2,2,4,2,5
351,267.916917772319,411.283684881247,3,2,4,4,2,3,1,3,1,1,3,3,2,4,1,2,3,2,2,5,4,4,1,1,3,2,2,4,4,3,3
352,325.736978037676,411.283684881247,1,3,2,1,3,1,2,1,2,3,1,3,5,1,2,5,2,1,2,3,2,3,4,4,1,1,1,2,1,4,5
353,345.010331459461,411.283684881247,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,4,2
354,364.283684881247,411.283684881247,1,3,6,6,3,2,5,4,2,3,1,4,5,6,5,5,1,4,3,3,3,3,4,4,2,3,1,3,5,4,2
355,441.377098568389,411.283684881247,8,9,9,5,9,10,7,8,10,5,5,10,8,9,10,6,10,8,8,6,10,6,7,10,9,10,10,10,10,9,10
356,460.650451990174,411.283684881247,8,9,9,5,9,10,7,8,10,5,5,10,8,9,10,6,10,8,8,6,10,6,7,10,9,10,10,8,10,9,10
357,479.92380541196,411.283684881247,8,9,9,5,9,10,6,8,10,5,5,10,6,9,10,1,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
358,557.017219099102,411.283684881247,10,7,8,2,4,10,7,9,2,9,4,1,8,5,9,6,10,8,8,4,7,5,3,2,10,10,3,8,6,1,10
359,576.290572520888,411.283684881247,10,7,8,2,5,10,7,9,2,9,4,4,8,5,9,6,5,8,8,4,7,3,4,2,10,10,3,8,6,1,10
360,595.563925942673,411.283684881247,10,3,6,2,5,2,5,9,2,3,4,1,8,5,5,5,5,8,3,4,3,3,4,2,2,10,3,5,6,1,2
361,769.024106738743,411.283684881247,6,1,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
362,788.297460160528,411.283684881247,6,1,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
363,807.570813582314,411.283684881247,6,1,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
364,884.664227269456,411.283684881247,1,3,2,6,3,2,2,4,2,3,2,3,5,6,5,5,2,3,3,3,3,3,4,4,2,1,1,3,1,4,2
365,903.937580691241,411.283684881247,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,1,4,2
366,36.6366767108928,430.557038303032,5,4,7,9,6,6,4,7,7,2,10,6,5,8,5,8,1,3,3,8,3,6,9,6,1,1,6,9,8,9,8
367,55.9100301326783,430.557038303032,5,2,7,9,6,6,4,7,6,2,10,6,5,8,5,8,1,3,3,8,3,6,9,6,1,1,6,9,8,9,8
368,75.1833835544638,430.557038303032,5,2,7,9,6,6,4,7,6,2,10,6,5,8,5,8,1,3,3,8,3,6,9,6,1,1,6,9,8,9,8
369,94.4567369762493,430.557038303032,5,2,7,9,6,6,9,1,6,2,10,6,2,8,5,8,2,3,3,8,3,6,9,6,1,1,1,9,8,9,8
370,152.276797241606,430.557038303032,5,5,2,4,1,1,9,3,6,1,6,2,10,4,2,4,3,2,5,3,8,1,5,3,4,4,4,7,4,2,5
371,171.550150663391,430.557038303032,5,5,2,4,1,1,1,3,3,1,2,2,10,4,4,4,3,2,5,2,4,10,2,3,3,4,4,1,4,2,3
372,190.823504085177,430.557038303032,5,5,2,4,1,1,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,2,3,3,4,4,1,4,3,3
373,248.643564350534,430.557038303032,3,2,2,4,1,3,1,3,3,1,2,3,10,4,4,4,3,2,2,2,4,4,2,1,3,2,4,1,4,3,3
374,267.916917772319,430.557038303032,3,2,4,4,2,3,1,3,1,1,3,3,2,4,4,4,3,2,2,5,4,4,1,1,3,2,4,1,4,3,3
375,325.736978037676,430.557038303032,1,3,2,1,3,1,2,6,2,3,1,3,5,1,2,7,2,1,2,3,2,3,4,5,1,1,1,2,1,4,4
376,345.010331459461,430.557038303032,1,3,6,6,3,2,2,6,2,3,1,4,5,6,5,7,1,3,3,3,3,3,4,5,2,1,1,3,5,4,4
377,364.283684881247,430.557038303032,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,4,2
378,383.557038303032,430.557038303032,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,4,2
379,422.103745146603,430.557038303032,8,9,1,5,4,4,5,8,4,5,5,1,8,9,10,6,10,8,1,1,10,1,7,10,10,10,10,5,10,9,6
380,441.377098568389,430.557038303032,8,9,9,5,9,10,6,8,10,5,5,10,6,9,10,1,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
381,460.650451990174,430.557038303032,8,9,9,5,9,10,6,8,10,5,5,10,6,9,10,1,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
382,537.743865677316,430.557038303032,5,9,9,5,9,10,7,8,10,5,5,10,8,9,10,6,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
383,557.017219099102,430.557038303032,5,9,9,5,9,10,7,9,2,5,4,10,8,9,10,6,10,8,8,6,10,3,7,10,10,10,10,8,10,9,10
384,576.290572520888,430.557038303032,5,9,9,5,9,10,7,9,2,5,4,10,6,9,10,6,10,8,8,6,10,3,7,10,10,10,10,8,10,9,10
385,769.024106738743,430.557038303032,6,1,4,1,2,3,2,1,1,1,2,3,2,1,1,2,2,1,2,5,2,4,1,1,1,2,2,2,1,3,5
386,788.297460160528,430.557038303032,6,1,2,1,2,1,2,1,1,1,2,3,2,1,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
387,884.664227269456,430.557038303032,1,3,2,6,3,2,2,4,2,3,2,3,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,1,4,2
388,903.937580691241,430.557038303032,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,1,4,2
389,55.9100301326783,449.830391724818,5,2,7,9,6,6,9,1,6,2,10,6,5,8,5,8,1,3,3,8,3,6,9,6,1,1,1,9,8,9,8
390,75.1833835544638,449.830391724818,5,2,7,9,6,6,2,1,7,2,10,6,2,1,5,8,2,3,3,8,3,6,9,6,1,1,1,9,8,2,8
391,94.4567369762493,449.830391724818,3,2,2,9,6,1,2,1,7,2,10,6,2,1,5,8,2,1,3,8,2,6,2,6,1,1,2,2,8,2,8
392,248.643564350534,449.830391724818,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,1,3,3,4,4,1,4,3,3
393,267.916917772319,449.830391724818,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,5,4,10,1,3,3,4,4,4,4,3,3
394,325.736978037676,449.830391724818,1,3,2,1,3,1,2,1,2,3,1,3,5,6,2,5,2,1,7,3,2,3,4,5,1,1,1,2,1,7,2
395,345.010331459461,449.830391724818,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,5,2,1,1,3,5,4,2
396,364.283684881247,449.830391724818,1,3,6,6,3,2,7,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,4,2
397,383.557038303032,449.830391724818,1,3,6,6,3,2,7,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,5,2,1,1,3,5,4,2
398,402.830391724818,449.830391724818,1,9,9,2,9,10,7,8,10,5,5,10,5,9,10,6,5,8,8,6,10,6,7,10,10,10,10,8,10,9,10
399,422.103745146603,449.830391724818,1,9,9,5,9,10,7,8,10,5,5,10,8,9,10,6,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
400,460.650451990174,449.830391724818,5,9,9,5,9,10,9,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
401,518.470512255531,449.830391724818,5,9,9,5,9,10,7,8,10,5,5,10,6,9,10,6,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
402,537.743865677316,449.830391724818,5,9,9,5,9,10,7,8,10,5,5,10,6,9,10,6,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
403,557.017219099102,449.830391724818,5,9,9,5,9,10,9,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
404,749.750753316957,449.830391724818,6,1,2,1,2,1,2,1,1,1,2,3,1,2,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
405,769.024106738743,449.830391724818,6,1,2,1,2,1,2,1,1,1,2,3,1,2,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
406,788.297460160528,449.830391724818,6,1,2,1,2,1,2,1,1,1,2,3,1,2,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
407,884.664227269456,449.830391724818,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,5,2,1,1,3,1,4,2
408,903.937580691241,449.830391724818,1,3,6,6,4,2,7,4,2,3,1,1,5,6,5,5,1,3,3,3,3,5,4,5,2,1,1,3,1,7,2
409,923.210934113027,449.830391724818,1,3,6,6,3,2,7,4,2,3,1,1,8,6,5,5,5,3,7,4,7,3,4,5,2,1,1,10,6,7,2
410,55.9100301326783,469.103745146603,5,2,7,9,6,6,9,1,6,2,10,6,2,1,5,8,2,1,3,8,3,6,9,6,1,1,1,9,8,9,8
411,75.1833835544638,469.103745146603,5,2,1,9,4,4,5,1,4,2,10,6,2,1,5,8,2,4,1,1,2,1,9,6,1,1,1,5,8,2,8
412,94.4567369762493,469.103745146603,3,5,4,1,1,3,1,3,7,1,3,6,2,1,1,4,2,1,5,5,2,4,1,3,1,4,2,4,8,3,5
413,113.730090398035,469.103745146603,3,5,4,4,1,3,1,3,3,1,3,2,10,4,1,4,2,2,5,5,2,10,1,3,1,4,4,2,4,3,5
414,229.370210928748,469.103745146603,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,1,3,3,4,4,1,4,3,3
415,248.643564350534,469.103745146603,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,5,4,10,1,3,3,4,4,1,4,3,3
416,267.916917772319,469.103745146603,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,5,4,10,1,3,3,4,4,1,4,3,3
417,325.736978037676,469.103745146603,1,3,2,1,3,1,2,1,2,3,1,3,5,6,2,5,2,1,2,3,2,3,4,5,1,1,1,2,1,4,2
418,345.010331459461,469.103745146603,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,4,2
419,364.283684881247,469.103745146603,1,3,6,6,3,2,2,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,4,2
420,383.557038303032,469.103745146603,1,3,6,6,3,7,7,6,2,3,1,4,5,5,5,7,1,3,3,4,3,3,4,5,2,3,1,3,6,1,4
421,402.830391724818,469.103745146603,1,9,9,2,9,10,7,8,10,5,5,10,5,9,10,6,5,8,8,6,10,6,7,10,10,10,10,8,10,9,10
422,460.650451990174,469.103745146603,5,9,9,5,9,10,9,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
423,479.92380541196,469.103745146603,5,9,9,5,9,10,7,8,10,5,5,10,6,9,10,6,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
424,499.197158833745,469.103745146603,5,9,9,5,9,10,9,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
425,518.470512255531,469.103745146603,5,9,9,5,9,10,9,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
426,537.743865677316,469.103745146603,5,9,9,5,9,10,9,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
427,730.477399895172,469.103745146603,6,1,2,1,2,1,2,1,1,3,2,3,1,2,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
428,749.750753316957,469.103745146603,6,1,2,1,2,1,2,1,1,3,2,3,1,2,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
429,769.024106738743,469.103745146603,6,1,2,1,2,1,2,1,1,3,2,3,1,2,2,2,2,1,2,3,2,2,2,1,1,2,2,2,1,2,5
430,903.937580691241,469.103745146603,1,3,6,2,4,2,5,4,5,10,1,1,8,5,5,5,5,4,4,1,7,3,4,2,2,8,1,5,6,4,6
431,923.210934113027,469.103745146603,1,3,6,2,4,2,7,4,5,10,1,9,8,5,5,5,5,3,4,4,7,3,4,5,9,8,1,10,6,4,2
432,942.484287534812,469.103745146603,1,7,6,2,4,2,7,6,5,10,1,9,8,5,5,7,5,3,7,4,7,5,4,5,9,8,8,10,6,7,4
433,75.1833835544638,488.377098568389,5,2,2,9,6,1,2,1,6,3,10,6,2,1,2,4,2,1,3,8,2,3,2,6,1,1,2,2,8,2,5
434,94.4567369762493,488.377098568389,3,5,4,4,1,3,1,3,3,1,3,2,10,4,1,4,3,2,5,5,4,10,1,3,3,4,4,4,4,3,5
435,113.730090398035,488.377098568389,3,5,2,4,1,1,2,3,3,1,3,2,10,4,2,4,3,2,5,2,2,10,2,3,1,4,4,1,4,2,5
436,133.00344381982,488.377098568389,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,1,3,3,4,4,1,4,3,3
437,152.276797241606,488.377098568389,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,5,4,10,1,3,3,4,4,1,4,3,3
438,171.550150663391,488.377098568389,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,2,3,3,4,4,1,4,3,3
439,190.823504085177,488.377098568389,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,1,3,3,4,4,1,4,3,3
440,210.096857506962,488.377098568389,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,5,4,10,1,3,3,4,4,1,4,3,3
441,229.370210928748,488.377098568389,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,2,3,3,4,4,1,4,3,3
442,248.643564350534,488.377098568389,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,1,3,3,4,4,1,4,3,3
443,325.736978037676,488.377098568389,4,3,2,1,3,1,2,1,2,3,2,3,5,2,2,5,2,1,2,3,2,3,4,4,1,1,1,2,1,2,2
444,345.010331459461,488.377098568389,4,3,6,6,3,2,7,4,2,3,1,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,4,2
445,364.283684881247,488.377098568389,4,3,6,6,3,2,7,4,2,3,1,1,5,6,5,5,1,3,3,4,1,3,4,4,2,1,1,3,5,4,2
446,460.650451990174,488.377098568389,5,9,9,5,9,10,7,8,10,5,5,10,6,9,10,6,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
447,479.92380541196,488.377098568389,5,9,9,5,9,10,7,8,10,5,5,10,8,9,10,6,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
448,499.197158833745,488.377098568389,5,9,9,5,9,10,9,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
449,711.204046473386,488.377098568389,10,3,6,6,3,1,2,4,1,3,2,3,1,6,2,5,1,3,3,3,3,3,4,1,1,2,1,3,1,1,2
450,730.477399895172,488.377098568389,10,1,2,1,3,1,2,4,1,3,2,3,1,2,2,5,2,3,2,3,3,2,2,1,1,2,2,2,1,2,2
451,749.750753316957,488.377098568389,10,1,2,1,3,1,2,4,1,3,2,3,1,2,2,5,2,3,2,3,3,2,2,1,1,2,2,3,1,2,2
452,903.937580691241,488.377098568389,1,7,8,2,5,2,5,9,5,10,4,9,8,5,6,10,5,9,4,4,7,3,3,2,9,8,8,10,6,10,7
453,923.210934113027,488.377098568389,1,7,8,2,5,2,7,9,5,10,4,9,8,5,6,5,5,9,4,4,7,3,3,2,9,8,8,10,6,10,7
454,942.484287534812,488.377098568389,1,7,6,2,4,7,5,6,5,10,1,9,8,5,6,7,5,9,4,4,7,5,3,5,9,3,8,10,6,7,4
455,94.4567369762493,507.650451990174,3,5,4,4,1,3,1,3,3,1,3,2,10,4,1,4,3,2,5,5,4,10,1,3,3,4,4,4,4,3,3
456,113.730090398035,507.650451990174,3,5,4,4,1,3,1,3,3,1,3,2,10,4,1,4,3,2,5,5,4,10,1,3,3,4,4,1,4,3,3
457,133.00344381982,507.650451990174,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,5,4,10,1,3,3,4,4,4,4,3,3
458,152.276797241606,507.650451990174,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,5,4,10,1,3,3,4,4,1,4,3,3
459,171.550150663391,507.650451990174,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,5,4,10,1,3,3,4,4,1,4,3,3
460,190.823504085177,507.650451990174,3,5,4,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,5,4,10,1,3,3,4,4,1,4,3,3
461,210.096857506962,507.650451990174,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,2,3,3,4,4,1,4,3,3
462,229.370210928748,507.650451990174,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,1,3,3,4,4,1,4,3,3
463,306.46362461589,507.650451990174,4,3,6,1,3,1,7,1,2,3,2,3,1,2,2,5,2,1,3,3,2,3,4,4,1,1,1,3,1,2,2
464,325.736978037676,507.650451990174,4,3,1,6,3,4,5,4,4,3,2,1,5,2,5,5,2,4,1,1,1,3,5,4,2,1,1,5,1,1,6
465,345.010331459461,507.650451990174,4,3,6,6,3,2,7,4,2,3,1,1,5,6,5,5,1,3,3,4,1,3,4,5,2,1,1,3,5,1,2
466,441.377098568389,507.650451990174,5,9,9,5,9,10,9,8,10,5,5,10,7,9,10,6,10,8,8,6,8,8,7,10,10,10,10,8,10,9,10
467,460.650451990174,507.650451990174,5,9,9,5,9,10,9,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
468,479.92380541196,507.650451990174,5,9,9,5,9,10,7,8,10,5,5,10,8,9,10,6,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
469,691.930693051601,507.650451990174,10,3,6,6,3,2,7,4,1,3,2,4,5,6,5,5,1,3,3,3,3,3,4,1,2,1,1,3,1,1,2
470,711.204046473386,507.650451990174,10,3,6,6,4,2,5,4,1,3,2,3,1,6,5,5,1,3,3,3,3,3,4,1,2,3,1,3,1,1,2
471,730.477399895172,507.650451990174,10,3,6,6,3,1,5,4,1,3,2,3,1,6,2,5,1,4,3,3,3,2,4,1,2,2,1,5,1,1,2
472,923.210934113027,507.650451990174,1,7,8,2,5,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,3,3,2,9,8,8,10,6,10,7
473,942.484287534812,507.650451990174,1,7,8,2,5,2,7,9,5,10,4,9,8,5,6,6,5,9,4,4,7,3,3,2,9,8,8,10,6,10,7
474,961.757640956598,507.650451990174,8,7,8,2,5,7,7,9,5,10,4,9,8,5,6,6,5,9,4,1,7,3,5,2,9,8,8,10,6,10,7
475,113.730090398035,526.92380541196,3,5,4,4,1,3,1,3,3,1,3,2,10,4,1,4,3,2,5,5,4,10,1,3,3,4,4,4,4,3,3
476,133.00344381982,526.92380541196,3,5,2,4,1,1,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,2,3,3,4,4,1,4,7,3
477,152.276797241606,526.92380541196,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,2,3,3,4,4,1,4,3,3
478,171.550150663391,526.92380541196,3,5,2,4,1,1,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,2,3,3,4,4,1,4,3,3
479,190.823504085177,526.92380541196,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,1,3,3,4,4,1,4,3,3
480,210.096857506962,526.92380541196,3,5,2,4,1,3,1,3,3,1,3,2,10,4,4,4,3,2,5,2,4,10,2,3,3,4,4,1,4,3,3
481,306.46362461589,526.92380541196,4,7,6,1,5,1,7,4,2,3,2,1,1,2,2,5,2,1,3,4,2,3,3,2,2,1,1,3,1,1,2
482,325.736978037676,526.92380541196,4,3,6,6,5,7,7,4,2,3,4,9,5,6,5,5,1,3,3,4,1,3,3,2,2,1,1,3,1,1,2
483,402.830391724818,526.92380541196,3,7,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,10,8,3,8,6,1,10
484,422.103745146603,526.92380541196,3,9,9,5,9,7,7,8,10,5,5,10,8,9,10,6,5,8,8,4,10,6,7,10,10,10,10,8,10,9,10
485,460.650451990174,526.92380541196,5,9,9,5,9,10,7,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
486,479.92380541196,526.92380541196,5,9,9,5,9,10,7,8,10,5,5,10,7,9,10,6,10,8,8,6,10,8,7,10,10,10,10,8,10,9,10
487,691.930693051601,526.92380541196,10,3,6,6,3,2,7,4,2,3,2,1,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,1,1,2
488,711.204046473386,526.92380541196,10,3,6,6,3,2,7,4,2,3,2,3,1,6,5,5,1,3,3,3,3,3,4,1,2,1,1,3,1,1,2
489,942.484287534812,526.92380541196,8,7,8,2,10,7,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,3,3,2,9,9,8,10,6,10,1
490,961.757640956598,526.92380541196,8,7,8,2,10,4,7,9,5,10,4,9,8,5,6,1,5,9,4,4,7,3,3,2,9,9,8,10,6,10,7
491,981.030994378384,526.92380541196,8,7,8,2,5,7,7,9,5,10,4,9,8,5,6,6,10,9,4,4,7,3,3,2,9,8,8,10,6,10,7
492,287.190271194105,546.197158833745,4,7,1,1,4,4,5,4,4,3,2,1,1,2,2,5,2,4,1,1,2,3,5,2,2,8,1,5,4,1,6
493,306.46362461589,546.197158833745,4,7,6,6,5,1,7,4,2,3,4,9,1,2,2,5,2,3,3,4,1,3,3,2,2,1,1,3,1,1,2
494,383.557038303032,546.197158833745,3,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,1,3,3,2,2,8,8,3,6,1,7
495,402.830391724818,546.197158833745,3,7,4,2,5,3,1,9,2,9,4,9,8,5,9,6,5,8,8,5,1,4,1,2,10,8,3,4,6,3,7
496,460.650451990174,546.197158833745,5,9,9,5,9,10,7,8,10,5,5,10,8,9,10,6,10,8,8,6,10,6,7,10,10,10,10,8,10,9,10
497,672.657339629815,546.197158833745,10,3,6,6,3,2,7,4,2,3,8,4,5,6,5,5,1,3,7,9,3,3,4,4,2,1,1,3,5,1,2
498,691.930693051601,546.197158833745,10,3,6,6,3,2,7,4,2,3,2,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,1,2
499,711.204046473386,546.197158833745,10,3,6,6,3,2,7,4,2,3,2,4,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,1,1,2
500,807.570813582314,546.197158833745,6,3,6,2,5,2,7,4,5,10,2,9,1,5,6,10,5,9,4,4,3,2,3,2,2,9,8,3,9,1,1
501,826.844167004099,546.197158833745,6,7,8,2,10,2,7,4,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,9,9,8,10,9,10,1
502,846.117520425885,546.197158833745,6,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,9,9,8,10,9,10,1
503,865.39087384767,546.197158833745,6,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,9,9,8,10,9,10,1
504,942.484287534812,546.197158833745,8,7,8,2,10,7,5,9,5,10,4,9,8,5,6,10,10,9,4,4,7,3,10,9,9,9,8,10,6,10,1
505,961.757640956598,546.197158833745,8,7,8,2,10,7,7,9,5,10,4,9,8,5,6,6,10,9,4,4,7,3,10,2,9,8,8,10,6,10,7
506,981.030994378384,546.197158833745,8,7,8,2,10,7,7,9,5,10,4,9,8,5,6,6,10,9,4,4,7,3,10,2,9,8,8,10,6,10,7
507,287.190271194105,565.470512255531,4,7,8,2,5,7,7,4,2,3,4,9,8,2,2,5,5,9,4,4,1,3,3,2,2,8,8,10,6,1,2
508,306.46362461589,565.470512255531,4,7,8,2,5,7,7,9,2,3,4,9,8,5,9,5,5,9,3,4,1,3,3,2,2,8,8,3,6,1,7
509,364.283684881247,565.470512255531,3,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,3,4,1,3,3,2,2,8,8,8,6,1,7
510,383.557038303032,565.470512255531,3,10,8,2,5,7,7,9,2,9,4,9,8,5,9,6,5,8,8,4,1,3,3,2,2,8,3,8,6,1,7
511,441.377098568389,565.470512255531,8,7,1,5,4,4,5,8,4,5,5,1,8,9,10,6,5,8,8,1,1,3,3,2,10,10,10,5,6,1,6
512,460.650451990174,565.470512255531,8,7,8,5,9,7,6,8,10,5,5,10,6,9,10,6,5,8,8,4,1,3,3,2,10,8,10,8,6,1,10
513,672.657339629815,565.470512255531,10,4,6,6,3,2,5,6,7,3,8,4,5,6,5,7,1,4,3,9,3,3,4,4,2,3,1,3,5,1,4
514,691.930693051601,565.470512255531,10,3,6,6,4,2,7,4,2,3,8,1,5,6,5,5,1,3,3,3,3,3,4,4,2,1,1,3,5,1,2
515,788.297460160528,565.470512255531,6,3,8,2,5,1,7,4,5,10,2,9,1,5,6,10,5,9,4,4,3,2,3,2,2,9,8,3,9,2,1
516,807.570813582314,565.470512255531,6,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,2,9,8,10,9,10,1
517,826.844167004099,565.470512255531,6,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,9,9,8,10,9,10,1
518,846.117520425885,565.470512255531,6,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,9,9,8,10,9,10,1
519,865.39087384767,565.470512255531,6,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,2,10,9,9,9,8,10,9,10,1
520,884.664227269456,565.470512255531,8,7,8,2,10,2,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,3,10,9,9,9,8,10,9,10,1
521,903.937580691241,565.470512255531,8,7,8,2,10,4,7,9,5,10,4,9,8,5,6,10,5,9,4,4,7,3,10,9,9,9,8,10,9,10,1
