barcode,mclust,x,y
Cell_1253,2,8589.662454424926,-5910.105485581704
Cell_1254,7,2174.812101910828,-5900.265752082312
Cell_1255,4,6607.5504654859205,-5918.408094913714
Cell_1256,6,11741.895863495349,-5903.161220268873
Cell_1257,7,1948.1768525402729,-5946.402676579925
Cell_1258,6,13509.942565832906,-5927.290104892541
Cell_1259,1,3958.8804727019015,-5923.481336124193
Cell_1260,1,4262.054931059306,-5935.26989312808
Cell_1261,1,5491.268404225181,-5948.412319397789
Cell_1262,3,10318.9029732809,-5931.605902458745
Cell_1263,6,728.0904092013012,-5942.469458827843
Cell_1264,2,7866.524504223833,-5960.9370319333775
Cell_1265,3,9968.631235431236,-5946.014085914086
Cell_1266,7,1587.0369261477047,-5943.947723600419
Cell_1267,3,10509.73285111513,-5955.744062688365
Cell_1268,5,13026.756858710562,-5966.52737768633
Cell_1269,3,11344.634652324241,-5970.762133435779
Cell_1270,1,3756.84887168506,-5980.941195849118
Cell_1271,1,2757.143534052199,-5939.0247419511825
Cell_1272,6,11623.464986297417,-5977.463688158085
Cell_1273,6,10784.391184387618,-6007.74932705249
Cell_1274,2,8401.201051508084,-5991.895363086532
Cell_1275,3,9088.742380478088,-6026.205677290836
Cell_1276,3,11074.601122010845,-6013.705017707713
Cell_1277,3,12101.786743623159,-6002.505306274436
Cell_1278,7,1700.5145345168482,-6002.721214925749
Cell_1279,1,3038.9622746961018,-5991.748567835685
Cell_1280,2,8872.47436321535,-6012.211710221634
Cell_1281,5,13714.640208717004,-6003.008839779006
Cell_1282,6,510.3522469570047,-6014.825195538483
Cell_1283,1,4090.088669663184,-5992.087035199345
Cell_1284,2,7603.242514855281,-6005.138278704236
Cell_1285,6,12332.667487978379,-6011.356078369035
Cell_1286,6,13489.007089480745,-6025.105064827234
Cell_1287,6,13601.930336567617,-6029.965509399636
Cell_1288,1,4808.104825675364,-6039.165088894019
Cell_1289,1,4197.609385136596,-6029.340661717004
Cell_1290,1,2928.3533297384743,-6017.853329738474
Cell_1291,4,8600.730709845995,-6060.772002058672
Cell_1292,5,2611.798280279672,-6074.539931384897
Cell_1293,2,9331.849741167924,-6078.611252383979
Cell_1294,1,3797.379074295045,-6078.584060792564
Cell_1295,3,9747.094809637121,-6058.6157792980375
Cell_1297,1,3456.322411115977,-6105.014213480909
Cell_1299,1,4038.808167621616,-6116.88383327716
Cell_1300,2,9219.449417689644,-6119.052187598363
Cell_1301,5,12775.4841592499,-6113.203127861408
Cell_1302,5,13723.241451941303,-6113.4188724285605
Cell_1303,7,2415.870105986546,-6132.389827227411
Cell_1304,6,6421.831022163014,-6084.851913527917
Cell_1305,1,7309.338464594301,-6144.7823021154045
Cell_1306,3,12071.521531100478,-6142.376184887605
Cell_1307,7,1650.6172652422085,-6145.610092438248
Cell_1308,1,5566.1154264972765,-6146.1120790481955
Cell_1309,1,3142.2653541357113,-6162.606550272412
Cell_1310,4,6147.652068478772,-6169.181150240688
Cell_1311,6,12473.65973163163,-6179.267974998907
Cell_1312,1,3917.3426840098214,-6173.243796688083
Cell_1314,6,5806.1593382673045,-6190.726848684621
Cell_1316,5,13746.189608569426,-6188.828911802983
Cell_1317,1,2967.646446639364,-6199.95205974464
Cell_1318,4,3630.0739637703414,-6201.601350936446
Cell_1319,7,1812.1411301185346,-6159.401198814655
Cell_1320,7,2132.390265189661,-6168.302551191675
Cell_1321,3,9995.779348869686,-6184.006502574845
Cell_1322,7,655.3741228070176,-6193.480007309941
Cell_1323,7,1537.4125779692624,-6210.292264163078
Cell_1324,2,7880.187838130275,-6218.506600302965
Cell_1325,6,5908.531053059565,-6193.965795893474
Cell_1326,2,8226.1880489335,-6225.021748222502
Cell_1327,3,10414.008381521668,-6227.125690338509
Cell_1329,4,4658.963596736667,-6195.40885930551
Cell_1330,1,4243.3290677283285,-6237.123039006588
Cell_1331,4,6662.451994450224,-6257.734131113423
Cell_1332,3,11194.219088937094,-6273.643806663329
Cell_1333,7,1282.916712937257,-6257.342726263188
Cell_1334,2,8347.204757933547,-6261.082693236185
Cell_1335,3,12016.099027177945,-6287.276752606553
Cell_1336,2,7007.245987075256,-6252.835800152873
Cell_1337,3,12196.351247828146,-6260.0291423155895
Cell_1338,3,10858.919222289036,-6282.746843054721
Cell_1340,5,13749.63606286187,-6300.75121771896
Cell_1342,2,7434.681045296167,-6279.29156794425
Cell_1346,4,6079.556228652446,-6325.804536959464
Cell_1347,7,1509.5075415753513,-6315.4229083408545
Cell_1348,3,9860.083656055136,-6320.769510994422
Cell_1349,3,10155.231620179064,-6333.6755337465565
Cell_1350,3,11290.694093628335,-6321.137403855284
Cell_1351,3,11700.303223997757,-6336.213484721055
Cell_1352,7,885.3753868440114,-6328.645749654311
Cell_1353,2,7046.3818080213205,-6344.315565490264
Cell_1354,2,9382.737257928196,-6308.367985889096
Cell_1355,1,5910.400401313389,-6341.235680408609
Cell_1356,1,3881.968621477533,-6329.439603960395
Cell_1357,2,7745.022766342982,-6335.1546717465035
Cell_1358,5,10564.993858079904,-6321.672450805008
Cell_1359,3,11435.301751549448,-6350.473834545945
Cell_1360,7,1210.5513046890328,-6352.122228762017
Cell_1361,1,3362.832090622312,-6353.474906796673
Cell_1362,4,9674.209096036508,-6362.788904271138
Cell_1363,5,668.8180716296528,-6377.663121676573
Cell_1364,1,4429.318072430592,-6379.089804543053
Cell_1365,4,6735.648859282479,-6365.706287008012
Cell_1366,4,12836.44514337064,-6347.7004329711635
Cell_1368,2,7618.382697947214,-6382.390322580644
Cell_1369,5,13539.365362827086,-6375.001996223361
Cell_1370,1,2614.5622121981023,-6387.177520909689
Cell_1371,1,3147.233611926813,-6382.532098486558
Cell_1373,7,1559.172307011723,-6403.563813315638
Cell_1375,6,9018.155515908416,-6377.419664981662
Cell_1377,7,2412.40823432284,-6365.152338562045
Cell_1378,2,7298.9990204573705,-6379.265719775459
Cell_1379,7,8542.13165625167,-6402.613790525023
Cell_1380,4,4608.706895740174,-6380.48745587197
Cell_1381,3,12169.635764481674,-6401.176321118037
Cell_1382,1,3586.1322572988374,-6400.348920009495
Cell_1383,1,4005.0142024584948,-6404.411871296342
Cell_1385,2,9495.290017339608,-6404.294178845677
Cell_1387,5,13653.53175226802,-6418.719694263876
Cell_1390,3,10739.602698015031,-6435.0963191366345
